2024-10-31 16:45:12.364778,0x433aafcc,13.315,-5.0
2024-10-31 17:04:15.492306,0x433aafcc,13.31,-2.5
2024-10-31 17:40:22.997176,0x433aafcc,13.28625,-2.5
2024-10-31 17:45:25.049695,0x433aafcc,13.28375,-1.25
2024-10-31 17:50:25.093788,0x433aafcc,13.26,-2.5
2024-10-31 17:55:26.702198,0x433aafcc,13.28,-2.5
