datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 10:37:09.279685,0x43590ff4,101,4.203,1.7533334,0.8343611,,5,,
2024-12-17 10:38:09.250569,0x43590ff4,101,4.234,1.48,0.8464722,,5,,
2024-12-17 10:39:09.300813,0x43590ff4,101,4.244,1.48,0.8464722,,5,,
2024-12-17 10:40:09.331467,0x43590ff4,101,4.255,0.75333333,0.8343611,,5,,
2024-12-17 10:41:09.371464,0x43590ff4,101,4.264,0.75333333,0.8343611,,5,,
2024-12-17 10:42:09.440204,0x43590ff4,101,4.265,0.75333333,0.8343611,,5,,
2024-12-17 10:43:09.544972,0x43590ff4,100,4.2,1.48,0.8464722,,5,,
2024-12-17 10:44:09.544022,0x43590ff4,101,4.207,0.75333333,0.8343611,,5,,
2024-12-17 10:45:09.547903,0x43590ff4,101,4.21,3.506667,0.86313885,,5,,
2024-12-17 10:45:14.757072,0x433aca0c,93,4.098,3.506667,0.90511113,6.25,3,-5,3
2024-12-17 10:46:09.588039,0x43590ff4,101,4.219,1.7249999,0.86722225,,5,,
2024-12-17 10:47:09.745842,0x43590ff4,101,4.237,0.75333333,0.86722225,,5,,
2024-12-17 10:48:09.677755,0x43590ff4,100,4.192,0.75333333,0.86722225,,5,,
2024-12-17 10:49:09.709850,0x43590ff4,101,4.208,0.75333333,0.86722225,,5,,
2024-12-17 10:50:09.838899,0x43590ff4,101,4.201,0.75333333,0.86722225,,5,,
2024-12-17 10:51:09.983712,0x43590ff4,100,4.199,0.75333333,0.8343611,,5,,
2024-12-17 10:52:09.912688,0x43590ff4,101,4.209,0.75333333,0.8343611,,5,,
2024-12-17 10:53:09.872403,0x43590ff4,101,4.217,1.48,0.8464722,,5,,
2024-12-17 10:54:10.026653,0x43590ff4,100,4.19,1.48,0.8464722,,5,,
2024-12-17 10:55:09.961415,0x43590ff4,101,4.213,1.48,0.8464722,,5,,
2024-12-17 10:56:10.131526,0x43590ff4,101,4.225,1.48,0.8464722,,5,,
2024-12-17 10:57:10.063531,0x43590ff4,101,4.246,1.48,0.8464722,,5,,
2024-12-17 10:59:10.426493,0x43590ff4,101,4.229,1.48,0.8464722,,5,,
2024-12-17 11:00:10.628213,0x43590ff4,101,4.218,0.75333333,0.8464722,,5,,
2024-12-17 11:01:10.824418,0x43590ff4,99,4.187,0.75333333,0.8464722,,5,,
2024-12-17 11:02:10.984465,0x43590ff4,101,4.251,0.75333333,0.8464722,,5,,
2024-12-17 11:03:11.175113,0x43590ff4,99,4.183,5.7883334,0.9000833,,5,,
2024-12-17 11:03:15.590408,0x433aca0c,93,4.096,5.7883334,0.9304167,6.0,3,-5,3
2024-12-17 11:04:11.421481,0x43590ff4,101,4.218,1.7249999,0.9162778,,5,,
2024-12-17 11:05:11.683388,0x43590ff4,101,4.207,0.75333333,0.9162778,,5,,
2024-12-17 11:06:11.727457,0x43590ff4,101,4.225,0.75333333,0.9162778,,5,,5
2024-12-17 11:07:11.880730,0x43590ff4,101,4.211,1.7533334,0.9162778,,5,,
2024-12-17 11:08:12.074521,0x43590ff4,101,4.219,0.75333333,0.9162778,,5,,
2024-12-17 11:09:12.255716,0x43590ff4,101,4.235,0.75333333,0.8996111,,5,,
2024-12-17 11:12:12.955749,0x43590ff4,101,4.247,0.75333333,0.88341665,,5,,
2024-12-17 11:13:13.137696,0x43590ff4,101,4.211,0.75333333,0.88341665,,5,,
2024-12-17 11:14:13.241835,0x43590ff4,99,4.187,0.75333333,0.88341665,,5,,
2024-12-17 11:15:13.346789,0x43590ff4,101,4.226,0.75333333,0.88341665,,5,,
2024-12-17 11:16:13.546806,0x43590ff4,101,4.248,0.75333333,0.88341665,,5,,
2024-12-17 11:17:13.697718,0x43590ff4,101,4.203,0.75333333,0.88341665,,5,,
2024-12-17 11:18:13.967713,0x43590ff4,101,4.232,2.2333333,0.88341665,,5,,
2024-12-17 11:19:14.072810,0x43590ff4,99,4.178,1.48,0.88341665,,5,,
2024-12-17 11:21:14.436928,0x43590ff4,101,4.225,3.506667,0.9000833,,5,,
2024-12-17 11:21:15.062780,0x433aca0c,92,4.09,2.78,0.9304167,6.25,3,-5,3
2024-12-17 11:22:14.771765,0x43590ff4,101,4.258,1.48,0.9162778,,5,,
2024-12-17 11:23:14.809723,0x43590ff4,101,4.237,0.75333333,0.9162778,,5,,
2024-12-17 11:24:15.067813,0x43590ff4,101,4.247,1.48,0.9162778,,5,,
2024-12-17 11:25:15.167824,0x43590ff4,101,4.241,1.48,0.9162778,,5,,
2024-12-17 11:26:15.351735,0x43590ff4,101,4.233,1.48,0.9162778,,5,,
2024-12-17 11:27:15.613910,0x43590ff4,101,4.21,0.75333333,0.8996111,,5,,
2024-12-17 11:28:15.822745,0x43590ff4,101,4.215,0.75333333,0.88341665,,5,,
2024-12-17 11:29:15.927954,0x43590ff4,101,4.229,0.75333333,0.88341665,,5,,
2024-12-17 11:30:15.772881,0x43590ff4,101,4.207,0.7266667,0.88341665,,5,,
2024-12-17 11:31:16.252075,0x43590ff4,101,4.23,0.75333333,0.88341665,,5,,
2024-12-17 11:32:16.436929,0x43590ff4,101,4.242,0.75333333,0.88341665,,5,,
2024-12-17 11:34:16.912979,0x43590ff4,101,4.238,0.75333333,0.88341665,,5,,
2024-12-17 11:35:16.982823,0x43590ff4,101,4.258,0.75333333,0.88341665,,5,,
2024-12-17 11:36:17.267795,0x43590ff4,100,4.196,0.75333333,0.88341665,,5,,5
