['2024-12-17 18:31:06.070101', {'0x433b0b38': 1}]
['2024-12-17 18:31:06.075353', {'0x433b0b38': 2}]
['2024-12-17 18:31:06.080580', {'0x433b0b38': 3}]
['2024-12-17 18:37:39.991933', {'0x433b0b38': 21, '0x336918e8': 8, '0x433aca0c': 8, '0x43590ff4': 7}]
['2024-12-17 18:37:41.686312', {'0x433b0b38': 22, '0x336918e8': 8, '0x433aca0c': 8, '0x43590ff4': 7}]
['2024-12-17 18:37:55.638426', {'0x433b0b38': 22, '0x336918e8': 9, '0x433aca0c': 8, '0x43590ff4': 7}]
['2024-12-17 18:37:59.816500', {'0x433b0b38': 22, '0x336918e8': 9, '0x433aca0c': 9, '0x43590ff4': 7}]
['2024-12-17 18:38:37.098885', {'0x433b0b38': 23, '0x336918e8': 9, '0x433aca0c': 9, '0x43590ff4': 7}]
['2024-12-17 18:38:40.126121', {'0x433b0b38': 23, '0x336918e8': 9, '0x433aca0c': 9, '0x43590ff4': 8}]
['2024-12-17 18:38:41.693023', {'0x433b0b38': 24, '0x336918e8': 9, '0x433aca0c': 9, '0x43590ff4': 8}]
['2024-12-17 18:38:55.820332', {'0x433b0b38': 24, '0x336918e8': 10, '0x433aca0c': 9, '0x43590ff4': 8}]
['2024-12-17 18:38:59.947566', {'0x433b0b38': 24, '0x336918e8': 10, '0x433aca0c': 10, '0x43590ff4': 8}]
['2024-12-17 18:39:37.373726', {'0x433b0b38': 25, '0x336918e8': 10, '0x433aca0c': 10, '0x43590ff4': 8}]
['2024-12-17 18:39:38.267989', {'0x433b0b38': 26, '0x336918e8': 10, '0x433aca0c': 10, '0x43590ff4': 8}]
['2024-12-17 18:39:40.065984', {'0x433b0b38': 26, '0x336918e8': 10, '0x433aca0c': 10, '0x43590ff4': 9}]
['2024-12-17 18:39:41.755142', {'0x433b0b38': 27, '0x336918e8': 10, '0x433aca0c': 10, '0x43590ff4': 9}]
['2024-12-17 18:39:56.153484', {'0x433b0b38': 27, '0x336918e8': 11, '0x433aca0c': 10, '0x43590ff4': 9}]
['2024-12-17 18:40:00.118777', {'0x433b0b38': 27, '0x336918e8': 11, '0x433aca0c': 11, '0x43590ff4': 9}]
['2024-12-17 18:40:37.364918', {'0x433b0b38': 28, '0x336918e8': 11, '0x433aca0c': 11, '0x43590ff4': 9}]
['2024-12-17 18:40:40.141131', {'0x433b0b38': 28, '0x336918e8': 11, '0x433aca0c': 11, '0x43590ff4': 10}]
['2024-12-17 18:40:42.195254', {'0x433b0b38': 29, '0x336918e8': 11, '0x433aca0c': 11, '0x43590ff4': 10}]
['2024-12-17 18:40:56.258783', {'0x433b0b38': 29, '0x336918e8': 12, '0x433aca0c': 11, '0x43590ff4': 10}]
['2024-12-17 18:41:00.328720', {'0x433b0b38': 29, '0x336918e8': 12, '0x433aca0c': 12, '0x43590ff4': 10}]
['2024-12-17 18:41:37.657859', {'0x433b0b38': 30, '0x336918e8': 12, '0x433aca0c': 12, '0x43590ff4': 10}]
['2024-12-17 18:41:40.184260', {'0x433b0b38': 30, '0x336918e8': 12, '0x433aca0c': 12, '0x43590ff4': 11}]
['2024-12-17 18:41:41.772091', {'0x433b0b38': 31, '0x336918e8': 12, '0x433aca0c': 12, '0x43590ff4': 11}]
['2024-12-17 18:41:56.402519', {'0x433b0b38': 31, '0x336918e8': 13, '0x433aca0c': 12, '0x43590ff4': 11}]
['2024-12-17 18:42:00.587728', {'0x433b0b38': 31, '0x336918e8': 13, '0x433aca0c': 13, '0x43590ff4': 11}]
['2024-12-17 18:42:24.871717', {'0x433b0b38': 32, '0x336918e8': 14, '0x433aca0c': 13, '0x43590ff4': 11}]
['2024-12-17 18:42:37.900658', {'0x433b0b38': 33, '0x336918e8': 14, '0x433aca0c': 13, '0x43590ff4': 11}]
['2024-12-17 18:42:40.188105', {'0x433b0b38': 33, '0x336918e8': 14, '0x433aca0c': 13, '0x43590ff4': 12}]
['2024-12-17 18:42:41.511489', {'0x433b0b38': 33, '0x336918e8': 15, '0x433aca0c': 13, '0x43590ff4': 12}]
['2024-12-17 18:42:42.386390', {'0x433b0b38': 34, '0x336918e8': 15, '0x433aca0c': 13, '0x43590ff4': 12}]
['2024-12-17 18:42:56.545652', {'0x433b0b38': 34, '0x336918e8': 16, '0x433aca0c': 13, '0x43590ff4': 12}]
['2024-12-17 18:43:01.288777', {'0x433b0b38': 34, '0x336918e8': 16, '0x433aca0c': 14, '0x43590ff4': 12}]
['2024-12-17 18:43:38.654955', {'0x433b0b38': 35, '0x336918e8': 16, '0x433aca0c': 14, '0x43590ff4': 12}]
['2024-12-17 18:43:40.472420', {'0x433b0b38': 35, '0x336918e8': 16, '0x433aca0c': 14, '0x43590ff4': 13}]
['2024-12-17 18:43:41.833356', {'0x433b0b38': 36, '0x336918e8': 16, '0x433aca0c': 14, '0x43590ff4': 13}]
['2024-12-17 18:43:56.804724', {'0x433b0b38': 36, '0x336918e8': 17, '0x433aca0c': 14, '0x43590ff4': 13}]
['2024-12-17 18:44:00.867714', {'0x433b0b38': 36, '0x336918e8': 17, '0x433aca0c': 15, '0x43590ff4': 13}]
['2024-12-17 18:44:38.552170', {'0x433b0b38': 37, '0x336918e8': 17, '0x433aca0c': 15, '0x43590ff4': 13}]
['2024-12-17 18:44:39.212945', {'0x433b0b38': 38, '0x336918e8': 17, '0x433aca0c': 15, '0x43590ff4': 13}]
['2024-12-17 18:44:40.497313', {'0x433b0b38': 38, '0x336918e8': 17, '0x433aca0c': 15, '0x43590ff4': 14}]
['2024-12-17 18:44:41.878493', {'0x433b0b38': 39, '0x336918e8': 17, '0x433aca0c': 15, '0x43590ff4': 14}]
['2024-12-17 18:44:57.071734', {'0x433b0b38': 39, '0x336918e8': 18, '0x433aca0c': 15, '0x43590ff4': 14}]
['2024-12-17 18:45:01.229968', {'0x433b0b38': 39, '0x336918e8': 18, '0x433aca0c': 16, '0x43590ff4': 14}]
['2024-12-17 18:45:38.546089', {'0x433b0b38': 40, '0x336918e8': 18, '0x433aca0c': 16, '0x43590ff4': 14}]
['2024-12-17 18:45:40.333350', {'0x433b0b38': 40, '0x336918e8': 18, '0x433aca0c': 16, '0x43590ff4': 15}]
['2024-12-17 18:45:42.040414', {'0x433b0b38': 41, '0x336918e8': 18, '0x433aca0c': 16, '0x43590ff4': 15}]
['2024-12-17 18:45:57.247861', {'0x433b0b38': 41, '0x336918e8': 19, '0x433aca0c': 16, '0x43590ff4': 15}]
['2024-12-17 18:46:01.410895', {'0x433b0b38': 41, '0x336918e8': 19, '0x433aca0c': 17, '0x43590ff4': 15}]
['2024-12-17 18:46:21.667774', {'0x433b0b38': 41, '0x336918e8': 19, '0x433aca0c': 18, '0x43590ff4': 15}]
['2024-12-17 18:46:38.889100', {'0x433b0b38': 42, '0x336918e8': 19, '0x433aca0c': 18, '0x43590ff4': 15}]
['2024-12-17 18:46:40.415299', {'0x433b0b38': 42, '0x336918e8': 19, '0x433aca0c': 18, '0x43590ff4': 16}]
['2024-12-17 18:46:41.908629', {'0x433b0b38': 43, '0x336918e8': 19, '0x433aca0c': 18, '0x43590ff4': 16}]
['2024-12-17 18:46:57.464199', {'0x433b0b38': 43, '0x336918e8': 20, '0x433aca0c': 18, '0x43590ff4': 16}]
['2024-12-17 18:47:00.680135', {'0x433b0b38': 43, '0x336918e8': 20, '0x433aca0c': 19, '0x43590ff4': 16}]
['2024-12-17 18:47:01.499974', {'0x433b0b38': 43, '0x336918e8': 20, '0x433aca0c': 20, '0x43590ff4': 16}]
['2024-12-17 18:47:39.010232', {'0x433b0b38': 44, '0x336918e8': 20, '0x433aca0c': 20, '0x43590ff4': 16}]
['2024-12-17 18:47:40.537183', {'0x433b0b38': 44, '0x336918e8': 20, '0x433aca0c': 20, '0x43590ff4': 17}]
['2024-12-17 18:47:41.919523', {'0x433b0b38': 45, '0x336918e8': 20, '0x433aca0c': 20, '0x43590ff4': 17}]
['2024-12-17 18:47:57.487569', {'0x433b0b38': 45, '0x336918e8': 21, '0x433aca0c': 20, '0x43590ff4': 17}]
['2024-12-17 18:48:01.784932', {'0x433b0b38': 45, '0x336918e8': 21, '0x433aca0c': 21, '0x43590ff4': 17}]
['2024-12-17 18:48:25.160958', {'0x433b0b38': 46, '0x336918e8': 21, '0x433aca0c': 21, '0x43590ff4': 17}]
['2024-12-17 18:48:39.247139', {'0x433b0b38': 47, '0x336918e8': 21, '0x433aca0c': 21, '0x43590ff4': 17}]
['2024-12-17 18:48:40.522375', {'0x433b0b38': 47, '0x336918e8': 21, '0x433aca0c': 21, '0x43590ff4': 18}]
['2024-12-17 18:48:42.138714', {'0x433b0b38': 48, '0x336918e8': 21, '0x433aca0c': 21, '0x43590ff4': 18}]
['2024-12-17 18:48:57.811923', {'0x433b0b38': 48, '0x336918e8': 22, '0x433aca0c': 21, '0x43590ff4': 18}]
['2024-12-17 18:49:02.049885', {'0x433b0b38': 48, '0x336918e8': 22, '0x433aca0c': 22, '0x43590ff4': 18}]
['2024-12-17 18:49:39.687367', {'0x433b0b38': 49, '0x336918e8': 22, '0x433aca0c': 22, '0x43590ff4': 18}]
['2024-12-17 18:49:40.419355', {'0x433b0b38': 50, '0x336918e8': 22, '0x433aca0c': 22, '0x43590ff4': 18}]
['2024-12-17 18:49:40.695424', {'0x433b0b38': 50, '0x336918e8': 22, '0x433aca0c': 22, '0x43590ff4': 19}]
['2024-12-17 18:49:42.636781', {'0x433b0b38': 51, '0x336918e8': 22, '0x433aca0c': 22, '0x43590ff4': 19}]
['2024-12-17 18:49:57.842017', {'0x433b0b38': 51, '0x336918e8': 23, '0x433aca0c': 22, '0x43590ff4': 19}]
['2024-12-17 18:50:02.041045', {'0x433b0b38': 51, '0x336918e8': 23, '0x433aca0c': 23, '0x43590ff4': 19}]
['2024-12-17 18:50:39.756266', {'0x433b0b38': 52, '0x336918e8': 23, '0x433aca0c': 23, '0x43590ff4': 19}]
['2024-12-17 18:50:40.537587', {'0x433b0b38': 52, '0x336918e8': 23, '0x433aca0c': 23, '0x43590ff4': 20}]
['2024-12-17 18:50:42.257612', {'0x433b0b38': 53, '0x336918e8': 23, '0x433aca0c': 23, '0x43590ff4': 20}]
['2024-12-17 18:50:58.176893', {'0x433b0b38': 53, '0x336918e8': 24, '0x433aca0c': 23, '0x43590ff4': 20}]
['2024-12-17 18:51:02.264022', {'0x433b0b38': 53, '0x336918e8': 24, '0x433aca0c': 24, '0x43590ff4': 20}]
['2024-12-17 18:51:39.934327', {'0x433b0b38': 54, '0x336918e8': 24, '0x433aca0c': 24, '0x43590ff4': 20}]
['2024-12-17 18:51:40.709479', {'0x433b0b38': 54, '0x336918e8': 24, '0x433aca0c': 24, '0x43590ff4': 21}]
['2024-12-17 18:51:42.533568', {'0x433b0b38': 55, '0x336918e8': 24, '0x433aca0c': 24, '0x43590ff4': 21}]
['2024-12-17 18:51:58.177078', {'0x433b0b38': 55, '0x336918e8': 25, '0x433aca0c': 24, '0x43590ff4': 21}]
['2024-12-17 18:52:02.538102', {'0x433b0b38': 55, '0x336918e8': 25, '0x433aca0c': 25, '0x43590ff4': 21}]
['2024-12-17 18:52:40.653840', {'0x433b0b38': 56, '0x336918e8': 25, '0x433aca0c': 25, '0x43590ff4': 21}]
['2024-12-17 18:52:40.930460', {'0x433b0b38': 56, '0x336918e8': 25, '0x433aca0c': 25, '0x43590ff4': 22}]
['2024-12-17 18:52:42.029991', {'0x433b0b38': 57, '0x336918e8': 25, '0x433aca0c': 25, '0x43590ff4': 22}]
['2024-12-17 18:52:58.482024', {'0x433b0b38': 57, '0x336918e8': 26, '0x433aca0c': 25, '0x43590ff4': 22}]
['2024-12-17 18:53:02.887104', {'0x433b0b38': 57, '0x336918e8': 26, '0x433aca0c': 26, '0x43590ff4': 22}]
['2024-12-17 18:53:40.399367', {'0x433b0b38': 59, '0x336918e8': 26, '0x433aca0c': 26, '0x43590ff4': 22}]
['2024-12-17 18:53:40.925469', {'0x433b0b38': 59, '0x336918e8': 26, '0x433aca0c': 26, '0x43590ff4': 23}]
['2024-12-17 18:53:42.040635', {'0x433b0b38': 60, '0x336918e8': 26, '0x433aca0c': 26, '0x43590ff4': 23}]
['2024-12-17 18:53:58.653019', {'0x433b0b38': 60, '0x336918e8': 27, '0x433aca0c': 26, '0x43590ff4': 23}]
['2024-12-17 18:54:02.817271', {'0x433b0b38': 60, '0x336918e8': 27, '0x433aca0c': 27, '0x43590ff4': 23}]
['2024-12-17 18:54:25.348151', {'0x433b0b38': 61, '0x336918e8': 27, '0x433aca0c': 27, '0x43590ff4': 23}]
['2024-12-17 18:54:40.932560', {'0x433b0b38': 62, '0x336918e8': 27, '0x433aca0c': 27, '0x43590ff4': 23}]
['2024-12-17 18:54:41.208522', {'0x433b0b38': 62, '0x336918e8': 27, '0x433aca0c': 27, '0x43590ff4': 24}]
['2024-12-17 18:54:42.048609', {'0x433b0b38': 63, '0x336918e8': 27, '0x433aca0c': 27, '0x43590ff4': 24}]
['2024-12-17 18:54:42.691549', {'0x433b0b38': 64, '0x336918e8': 27, '0x433aca0c': 27, '0x43590ff4': 24}]
['2024-12-17 18:54:58.748867', {'0x433b0b38': 64, '0x336918e8': 28, '0x433aca0c': 27, '0x43590ff4': 24}]
['2024-12-17 18:55:03.103318', {'0x433b0b38': 64, '0x336918e8': 28, '0x433aca0c': 28, '0x43590ff4': 24}]
['2024-12-17 18:55:40.899546', {'0x433b0b38': 65, '0x336918e8': 28, '0x433aca0c': 28, '0x43590ff4': 24}]
['2024-12-17 18:55:41.174714', {'0x433b0b38': 65, '0x336918e8': 28, '0x433aca0c': 28, '0x43590ff4': 25}]
['2024-12-17 18:55:42.066924', {'0x433b0b38': 66, '0x336918e8': 28, '0x433aca0c': 28, '0x43590ff4': 25}]
['2024-12-17 18:55:58.940148', {'0x433b0b38': 66, '0x336918e8': 29, '0x433aca0c': 28, '0x43590ff4': 25}]
['2024-12-17 18:56:03.069171', {'0x433b0b38': 66, '0x336918e8': 29, '0x433aca0c': 29, '0x43590ff4': 25}]
['2024-12-17 18:56:41.136930', {'0x433b0b38': 67, '0x336918e8': 29, '0x433aca0c': 29, '0x43590ff4': 25}]
['2024-12-17 18:56:41.412807', {'0x433b0b38': 67, '0x336918e8': 29, '0x433aca0c': 29, '0x43590ff4': 26}]
['2024-12-17 18:56:42.135842', {'0x433b0b38': 68, '0x336918e8': 29, '0x433aca0c': 29, '0x43590ff4': 26}]
['2024-12-17 18:56:59.114938', {'0x433b0b38': 68, '0x336918e8': 30, '0x433aca0c': 29, '0x43590ff4': 26}]
['2024-12-17 18:57:03.932368', {'0x433b0b38': 68, '0x336918e8': 30, '0x433aca0c': 30, '0x43590ff4': 26}]
['2024-12-17 18:57:41.249697', {'0x433b0b38': 68, '0x336918e8': 30, '0x433aca0c': 30, '0x43590ff4': 27}]
['2024-12-17 18:57:41.855563', {'0x433b0b38': 69, '0x336918e8': 30, '0x433aca0c': 30, '0x43590ff4': 27}]
['2024-12-17 18:57:42.635899', {'0x433b0b38': 70, '0x336918e8': 30, '0x433aca0c': 30, '0x43590ff4': 27}]
['2024-12-17 18:57:59.268169', {'0x433b0b38': 70, '0x336918e8': 31, '0x433aca0c': 30, '0x43590ff4': 27}]
['2024-12-17 18:58:03.653385', {'0x433b0b38': 70, '0x336918e8': 31, '0x433aca0c': 31, '0x43590ff4': 27}]
['2024-12-17 18:58:41.488893', {'0x433b0b38': 70, '0x336918e8': 31, '0x433aca0c': 31, '0x43590ff4': 28}]
['2024-12-17 18:58:42.348185', {'0x433b0b38': 71, '0x336918e8': 31, '0x433aca0c': 31, '0x43590ff4': 28}]
['2024-12-17 18:58:42.953750', {'0x433b0b38': 72, '0x336918e8': 31, '0x433aca0c': 31, '0x43590ff4': 28}]
['2024-12-17 18:58:59.553245', {'0x433b0b38': 72, '0x336918e8': 32, '0x433aca0c': 31, '0x43590ff4': 28}]
['2024-12-17 18:59:03.668545', {'0x433b0b38': 72, '0x336918e8': 32, '0x433aca0c': 32, '0x43590ff4': 28}]
['2024-12-17 18:59:41.475763', {'0x433b0b38': 72, '0x336918e8': 32, '0x433aca0c': 32, '0x43590ff4': 29}]
['2024-12-17 18:59:42.367934', {'0x433b0b38': 73, '0x336918e8': 32, '0x433aca0c': 32, '0x43590ff4': 29}]
['2024-12-17 18:59:43.074529', {'0x433b0b38': 74, '0x336918e8': 32, '0x433aca0c': 32, '0x43590ff4': 29}]
['2024-12-17 18:59:44.001943', {'0x433b0b38': 75, '0x336918e8': 32, '0x433aca0c': 32, '0x43590ff4': 29}]
['2024-12-17 18:59:59.812163', {'0x433b0b38': 75, '0x336918e8': 33, '0x433aca0c': 32, '0x43590ff4': 29}]
['2024-12-17 19:00:04.004511', {'0x433b0b38': 75, '0x336918e8': 33, '0x433aca0c': 33, '0x43590ff4': 29}]
['2024-12-17 19:00:26.230203', {'0x433b0b38': 76, '0x336918e8': 33, '0x433aca0c': 33, '0x43590ff4': 29}]
['2024-12-17 19:00:41.508023', {'0x433b0b38': 76, '0x336918e8': 33, '0x433aca0c': 33, '0x43590ff4': 30}]
['2024-12-17 19:00:43.072008', {'0x433b0b38': 77, '0x336918e8': 33, '0x433aca0c': 33, '0x43590ff4': 30}]
['2024-12-17 19:00:43.674838', {'0x433b0b38': 78, '0x336918e8': 33, '0x433aca0c': 33, '0x43590ff4': 30}]
['2024-12-17 19:01:00.002183', {'0x433b0b38': 78, '0x336918e8': 34, '0x433aca0c': 33, '0x43590ff4': 30}]
['2024-12-17 19:01:04.102141', {'0x433b0b38': 78, '0x336918e8': 34, '0x433aca0c': 34, '0x43590ff4': 30}]
['2024-12-17 19:01:41.411768', {'0x433b0b38': 78, '0x336918e8': 34, '0x433aca0c': 34, '0x43590ff4': 31}]
['2024-12-17 19:01:42.814000', {'0x433b0b38': 79, '0x336918e8': 34, '0x433aca0c': 34, '0x43590ff4': 31}]
['2024-12-17 19:01:43.343793', {'0x433b0b38': 80, '0x336918e8': 34, '0x433aca0c': 34, '0x43590ff4': 31}]
['2024-12-17 19:02:00.186386', {'0x433b0b38': 80, '0x336918e8': 35, '0x433aca0c': 34, '0x43590ff4': 31}]
['2024-12-17 19:02:04.465610', {'0x433b0b38': 80, '0x336918e8': 35, '0x433aca0c': 35, '0x43590ff4': 31}]
['2024-12-17 19:02:41.538977', {'0x433b0b38': 80, '0x336918e8': 35, '0x433aca0c': 35, '0x43590ff4': 32}]
['2024-12-17 19:02:43.035103', {'0x433b0b38': 81, '0x336918e8': 35, '0x433aca0c': 35, '0x43590ff4': 32}]
['2024-12-17 19:02:43.564844', {'0x433b0b38': 82, '0x336918e8': 35, '0x433aca0c': 35, '0x43590ff4': 32}]
['2024-12-17 19:03:00.203615', {'0x433b0b38': 82, '0x336918e8': 36, '0x433aca0c': 35, '0x43590ff4': 32}]
['2024-12-17 19:03:04.473717', {'0x433b0b38': 82, '0x336918e8': 36, '0x433aca0c': 36, '0x43590ff4': 32}]
['2024-12-17 19:03:41.531189', {'0x433b0b38': 82, '0x336918e8': 36, '0x433aca0c': 36, '0x43590ff4': 33}]
['2024-12-17 19:03:42.980085', {'0x433b0b38': 83, '0x336918e8': 36, '0x433aca0c': 36, '0x43590ff4': 33}]
['2024-12-17 19:03:43.880319', {'0x433b0b38': 84, '0x336918e8': 36, '0x433aca0c': 36, '0x43590ff4': 33}]
['2024-12-17 19:04:00.385572', {'0x433b0b38': 84, '0x336918e8': 37, '0x433aca0c': 36, '0x43590ff4': 33}]
['2024-12-17 19:04:08.710993', {'0x433b0b38': 84, '0x336918e8': 37, '0x433aca0c': 37, '0x43590ff4': 33}]
['2024-12-17 19:04:22.164495', {'0x433b0b38': 84, '0x336918e8': 37, '0x433aca0c': 38, '0x43590ff4': 33}]
['2024-12-17 19:04:41.720289', {'0x433b0b38': 84, '0x336918e8': 37, '0x433aca0c': 38, '0x43590ff4': 34}]
['2024-12-17 19:04:44.304392', {'0x433b0b38': 85, '0x336918e8': 37, '0x433aca0c': 38, '0x43590ff4': 34}]
['2024-12-17 19:04:45.147677', {'0x433b0b38': 86, '0x336918e8': 37, '0x433aca0c': 38, '0x43590ff4': 34}]
['2024-12-17 19:04:45.694064', {'0x433b0b38': 87, '0x336918e8': 37, '0x433aca0c': 38, '0x43590ff4': 34}]
['2024-12-17 19:05:00.723964', {'0x433b0b38': 87, '0x336918e8': 38, '0x433aca0c': 38, '0x43590ff4': 34}]
['2024-12-17 19:05:04.243028', {'0x433b0b38': 87, '0x336918e8': 38, '0x433aca0c': 39, '0x43590ff4': 34}]
['2024-12-17 19:05:04.797859', {'0x433b0b38': 87, '0x336918e8': 38, '0x433aca0c': 40, '0x43590ff4': 34}]
['2024-12-17 19:05:41.592487', {'0x433b0b38': 87, '0x336918e8': 38, '0x433aca0c': 40, '0x43590ff4': 35}]
['2024-12-17 19:05:43.480198', {'0x433b0b38': 88, '0x336918e8': 38, '0x433aca0c': 40, '0x43590ff4': 35}]
['2024-12-17 19:05:44.405421', {'0x433b0b38': 89, '0x336918e8': 38, '0x433aca0c': 40, '0x43590ff4': 35}]
['2024-12-17 19:06:00.828842', {'0x433b0b38': 89, '0x336918e8': 39, '0x433aca0c': 40, '0x43590ff4': 35}]
['2024-12-17 19:06:04.947139', {'0x433b0b38': 89, '0x336918e8': 39, '0x433aca0c': 41, '0x43590ff4': 35}]
['2024-12-17 19:06:25.823868', {'0x433b0b38': 90, '0x336918e8': 39, '0x433aca0c': 41, '0x43590ff4': 35}]
['2024-12-17 19:06:41.756603', {'0x433b0b38': 90, '0x336918e8': 39, '0x433aca0c': 41, '0x43590ff4': 36}]
['2024-12-17 19:06:44.667483', {'0x433b0b38': 91, '0x336918e8': 39, '0x433aca0c': 41, '0x43590ff4': 36}]
['2024-12-17 19:06:45.747606', {'0x433b0b38': 92, '0x336918e8': 39, '0x433aca0c': 41, '0x43590ff4': 36}]
['2024-12-17 19:07:00.934141', {'0x433b0b38': 92, '0x336918e8': 40, '0x433aca0c': 41, '0x43590ff4': 36}]
['2024-12-17 19:07:05.129115', {'0x433b0b38': 92, '0x336918e8': 40, '0x433aca0c': 42, '0x43590ff4': 36}]
['2024-12-17 19:07:41.909610', {'0x433b0b38': 92, '0x336918e8': 40, '0x433aca0c': 42, '0x43590ff4': 37}]
['2024-12-17 19:07:44.704631', {'0x433b0b38': 93, '0x336918e8': 40, '0x433aca0c': 42, '0x43590ff4': 37}]
