datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 14:37:28.635237,0x43590ff4,101,4.26,6.6566668,2.2821667,,5,,
2024-12-17 14:38:28.679250,0x43590ff4,101,4.203,6.6833334,2.2700555,,5,,
2024-12-17 14:39:28.747389,0x43590ff4,100,4.197,11.133333,2.2705,,5,,
2024-12-17 14:39:41.277895,0x433aca0c,86,4.028,6.23,1.7349722,6.0,3,-7,3
2024-12-17 14:40:28.923479,0x43590ff4,98,4.173,10.395,2.2891943,,5,,
2024-12-17 14:41:28.810677,0x43590ff4,100,4.193,6.6566668,2.294722,,5,,
2024-12-17 14:41:55.463553,0x433b0b38,99,4.186,6.6566668,2.8018055,7.25,5,-14,5
2024-12-17 14:42:28.801661,0x43590ff4,101,4.229,8.6,2.2664168,,5,,
2024-12-17 14:43:28.842671,0x43590ff4,101,4.21,6.6566668,2.2598333,,5,,
2024-12-17 14:44:28.882803,0x43590ff4,101,4.234,8.38,2.2395556,,5,,
2024-12-17 14:45:29.108868,0x43590ff4,101,4.267,6.6566668,2.222889,,5,,
2024-12-17 14:46:29.147856,0x43590ff4,100,4.197,7.4100003,2.2185833,,5,,
2024-12-17 14:47:29.193014,0x43590ff4,100,4.19,6.6566668,2.2428057,,5,,
2024-12-17 14:47:55.705894,0x433b0b38,101,4.209,7.5433335,2.7435555,6.25,5,-14,5
2024-12-17 14:48:29.128965,0x43590ff4,101,4.227,9.486667,2.2785833,,5,,
2024-12-17 14:49:29.234282,0x43590ff4,101,4.256,8.353333,2.265861,,5,,
2024-12-17 14:50:29.211219,0x43590ff4,101,4.229,6.6833334,2.2537498,,5,,
2024-12-17 14:51:29.247328,0x43590ff4,101,4.221,6.6566668,2.241639,,5,,
2024-12-17 14:52:29.410681,0x43590ff4,101,4.257,6.6833334,2.2295277,,5,,
2024-12-17 14:53:29.270435,0x43590ff4,101,4.217,7.4100003,2.2295277,,5,,
2024-12-17 14:53:55.990499,0x433b0b38,98,4.172,9.833334,2.7385554,5.75,5,-17,5
2024-12-17 14:54:29.292696,0x43590ff4,101,4.206,11.023334,2.2112777,,5,,
2024-12-17 14:55:29.334719,0x43590ff4,101,4.256,6.6833334,2.1642778,,5,,
2024-12-17 14:56:29.375623,0x43590ff4,101,4.218,9.285,2.1213613,,5,,
2024-12-17 14:57:29.595987,0x43590ff4,101,4.203,9.4366665,2.1193333,,5,,
2024-12-17 14:57:41.480308,0x433aca0c,85,4.021,8.71,1.7890278,6.25,3,-6,3
2024-12-17 14:58:29.577794,0x43590ff4,101,4.212,11.035,2.1555834,,5,,
2024-12-17 14:59:29.632129,0x43590ff4,101,4.215,10.35,2.149,,5,,
2024-12-17 14:59:56.683715,0x433b0b38,97,4.152,7.0516667,2.700028,5.75,5,-19,5
2024-12-17 15:00:29.671045,0x43590ff4,101,4.237,8.626667,2.1141112,,5,,
