datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 09:37:06.694499,0x43590ff4,101,4.239,2.48,0.91127783,,5,,
2024-12-17 09:38:06.606665,0x43590ff4,100,4.2,1.48,0.91127783,,5,,
2024-12-17 09:39:06.718681,0x43590ff4,101,4.229,1.48,0.8946111,,5,,
2024-12-17 09:40:06.756792,0x43590ff4,101,4.207,1.48,0.87841666,,5,,
2024-12-17 09:41:06.695187,0x43590ff4,101,4.23,1.48,0.87841666,,5,,
2024-12-17 09:42:06.819038,0x43590ff4,99,4.186,1.48,0.87841666,,5,,
2024-12-17 09:43:06.930246,0x43590ff4,101,4.257,1.48,0.87841666,,5,,
2024-12-17 09:44:06.884429,0x43590ff4,101,4.209,1.48,0.87841666,,5,,
2024-12-17 09:45:06.839622,0x43590ff4,101,4.228,1.48,0.87841666,,5,,
2024-12-17 09:46:06.875613,0x43590ff4,101,4.218,1.48,0.87841666,,5,,
2024-12-17 09:47:06.915473,0x43590ff4,101,4.243,1.48,0.87841666,,5,,
2024-12-17 09:48:07.060615,0x43590ff4,101,4.241,1.48,0.87841666,,5,,
2024-12-17 09:49:07.004571,0x43590ff4,100,4.19,1.48,0.87841666,,5,,
2024-12-17 09:50:07.020643,0x43590ff4,100,4.198,1.48,0.87841666,,5,,
2024-12-17 09:51:07.200810,0x43590ff4,101,4.217,3.506667,0.8950833,,5,,
2024-12-17 09:51:14.047058,0x433aca0c,94,4.118,3.506667,0.9249444,6.25,3,-5,3
2024-12-17 09:52:07.295965,0x43590ff4,97,4.153,2.4516666,0.91127783,,5,,
2024-12-17 09:53:07.141001,0x43590ff4,101,4.205,1.48,0.91127783,,5,,
2024-12-17 09:54:07.196959,0x43590ff4,97,4.159,1.48,0.91127783,,5,,
2024-12-17 09:55:07.415902,0x43590ff4,101,4.222,1.48,0.91127783,,5,,
2024-12-17 09:56:07.359036,0x43590ff4,101,4.208,1.48,0.91127783,,5,,
2024-12-17 09:57:07.445987,0x43590ff4,100,4.191,1.48,0.8946111,,5,,
2024-12-17 09:58:07.458016,0x43590ff4,96,4.145,1.48,0.87841666,,5,,
2024-12-17 09:59:07.436026,0x43590ff4,101,4.22,1.48,0.85858333,,5,,
2024-12-17 10:00:07.577812,0x43590ff4,101,4.256,1.48,0.85858333,,5,,
2024-12-17 10:01:07.465892,0x43590ff4,101,4.222,1.48,0.85858333,,5,,
2024-12-17 10:02:07.507799,0x43590ff4,101,4.229,0.75333333,0.8464722,,5,,
2024-12-17 10:03:07.546901,0x43590ff4,99,4.186,1.48,0.8464722,,5,,
2024-12-17 10:04:07.791881,0x43590ff4,101,4.233,1.48,0.8464722,,5,,
2024-12-17 10:05:07.628824,0x43590ff4,101,4.205,1.48,0.8464722,,5,,
2024-12-17 10:06:07.824826,0x43590ff4,101,4.234,1.48,0.82980555,,5,,5
2024-12-17 10:07:07.994887,0x43590ff4,101,4.221,1.48,0.8464722,,5,,
2024-12-17 10:08:07.898012,0x43590ff4,101,4.206,1.48,0.8464722,,5,,
2024-12-17 10:09:08.023921,0x43590ff4,101,4.207,3.506667,0.86313885,,5,,
2024-12-17 10:09:14.676298,0x433aca0c,94,4.106,3.506667,0.90511113,6.0,3,-6,3
2024-12-17 10:10:08.038878,0x43590ff4,101,4.208,2.4516666,0.8793334,,5,,
2024-12-17 10:11:08.031158,0x43590ff4,100,4.191,1.48,0.8793334,,5,,
2024-12-17 10:12:08.238953,0x43590ff4,100,4.194,1.48,0.8793334,,5,,
2024-12-17 10:13:08.101918,0x43590ff4,101,4.217,1.48,0.8793334,,5,,
2024-12-17 10:14:08.262110,0x43590ff4,100,4.193,1.48,0.8793334,,5,,
2024-12-17 10:15:08.281092,0x43590ff4,100,4.193,1.48,0.86266667,,5,,
2024-12-17 10:16:08.223212,0x43590ff4,101,4.248,1.48,0.8464722,,5,,
2024-12-17 10:17:08.402352,0x43590ff4,101,4.221,1.48,0.8464722,,5,,
2024-12-17 10:18:08.341278,0x43590ff4,101,4.212,1.48,0.8464722,,5,,
2024-12-17 10:19:08.353390,0x43590ff4,101,4.247,1.48,0.8464722,,5,,
2024-12-17 10:20:08.389330,0x43590ff4,101,4.224,1.48,0.8464722,,5,,
2024-12-17 10:21:08.631529,0x43590ff4,101,4.244,1.48,0.8464722,,5,,
2024-12-17 10:22:08.589410,0x43590ff4,101,4.234,1.48,0.8464722,,5,,
2024-12-17 10:23:08.508705,0x43590ff4,99,4.188,1.48,0.8464722,,5,,
2024-12-17 10:24:08.582624,0x43590ff4,101,4.218,1.48,0.8464722,,5,,
2024-12-17 10:25:08.760644,0x43590ff4,101,4.217,1.48,0.8464722,,5,,
2024-12-17 10:26:08.630656,0x43590ff4,101,4.244,1.48,0.8464722,,5,,
2024-12-17 10:27:08.671671,0x43590ff4,101,4.212,3.506667,0.86313885,,5,,
2024-12-17 10:27:14.628783,0x433aca0c,94,4.108,3.506667,0.90511113,6.25,3,-5,3
2024-12-17 10:28:08.903682,0x43590ff4,101,4.233,2.4516666,0.8793334,,5,,
2024-12-17 10:29:08.869826,0x43590ff4,101,4.21,1.48,0.8793334,,5,,
2024-12-17 10:30:08.927418,0x43590ff4,100,4.192,1.48,0.8793334,,5,,
2024-12-17 10:31:08.909335,0x43590ff4,100,4.194,1.48,0.8793334,,5,,
2024-12-17 10:32:09.048780,0x43590ff4,101,4.228,1.48,0.8793334,,5,,
2024-12-17 10:33:08.975425,0x43590ff4,100,4.196,1.48,0.8464722,,5,,
2024-12-17 10:34:09.147381,0x43590ff4,101,4.256,1.48,0.8464722,,5,,
2024-12-17 10:35:09.091171,0x43590ff4,101,4.249,1.48,0.8464722,,5,,
2024-12-17 10:36:09.177247,0x43590ff4,99,4.188,1.48,0.82980555,,5,,5
