datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,hopStart,hopLimit
2024-12-17 15:12:21.029217,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:12:49.225005,0x433b0b38,,,,,,,6.0,-16,5,5
2024-12-17 15:13:17.761842,0x336918e8,,,,,,,6.0,-23,5,5
2024-12-17 15:13:22.536049,0x433aca0c,,,,,,,6.5,-6,3,3
2024-12-17 15:13:50.654958,0x433b0b38,,,,,,,6.5,-14,5,5
2024-12-17 15:14:17.855782,0x336918e8,,,,,,,5.75,-29,5,5
2024-12-17 15:14:20.671784,0x433aca0c,,,,,,,6.5,-5,3,3
2024-12-17 15:14:49.561570,0x433b0b38,,,,,,,6.0,-19,5,5
2024-12-17 15:15:18.199426,0x336918e8,,,,,,,6.0,-21,5,5
2024-12-17 15:15:23.068650,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:15:50.398322,0x433b0b38,,,,,,,6.0,-17,5,5
2024-12-17 15:16:18.223308,0x336918e8,,,,,,,6.0,-22,5,5
2024-12-17 15:16:24.807521,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:16:50.189361,0x433b0b38,,,,,,,7.25,-17,5,5
2024-12-17 15:17:18.562071,0x336918e8,,,,,,,6.0,-22,5,5
2024-12-17 15:17:23.242091,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:17:50.255856,0x433b0b38,,,,,,,7.75,-16,5,5
2024-12-17 15:18:18.588066,0x336918e8,,,,,,,6.25,-21,5,5
2024-12-17 15:18:22.193994,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:18:51.187818,0x433b0b38,,,,,,,6.5,-18,5,5
2024-12-17 15:19:18.779958,0x336918e8,,,,,,,7.5,-23,5,5
2024-12-17 15:19:25.055971,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:19:50.737654,0x433b0b38,,,,,,,6.5,-18,5,5
2024-12-17 15:20:19.103747,0x336918e8,,,,,,,6.0,-22,5,5
2024-12-17 15:20:22.881911,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:20:50.944659,0x433b0b38,,,,,,,7.0,-20,5,5
2024-12-17 15:21:19.133532,0x336918e8,,,,,,,6.75,-23,5,5
2024-12-17 15:21:23.436525,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:21:51.218478,0x433b0b38,,,,,,,6.5,-18,5,5
2024-12-17 15:22:19.320349,0x336918e8,,,,,,,5.75,-23,5,5
2024-12-17 15:22:23.643548,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:22:51.447471,0x433b0b38,,,,,,,8.0,-17,5,5
2024-12-17 15:23:19.678424,0x336918e8,,,,,,,7.25,-23,5,5
2024-12-17 15:23:24.730471,0x433aca0c,,,,,,,6.5,-7,3,3
2024-12-17 15:23:52.455499,0x433b0b38,,,,,,,7.25,-17,5,5
2024-12-17 15:24:19.663272,0x336918e8,,,,,,,6.0,-21,5,5
2024-12-17 15:24:22.180191,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:24:51.872441,0x433b0b38,,,,,,,8.0,-17,5,5
2024-12-17 15:25:19.943270,0x336918e8,,,,,,,6.25,-23,5,5
2024-12-17 15:25:23.845313,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:25:52.133249,0x433b0b38,,,,,,,6.25,-18,5,5
2024-12-17 15:26:20.025939,0x336918e8,,,,,,,6.0,-24,5,5
2024-12-17 15:26:25.527568,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:26:52.872055,0x433b0b38,,,,,,,6.0,-19,5,5
2024-12-17 15:27:20.297110,0x336918e8,,,,,,,6.25,-25,5,5
2024-12-17 15:27:24.466234,0x433aca0c,,,,,,,5.75,-7,3,3
2024-12-17 15:27:52.561070,0x433b0b38,,,,,,,6.25,-18,5,5
2024-12-17 15:28:22.648787,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:28:24.882187,0x336918e8,,,,,,,6.0,-24,5,5
2024-12-17 15:28:54.448086,0x433b0b38,,,,,,,6.5,-17,5,5
2024-12-17 15:29:20.686041,0x336918e8,,,,,,,7.0,-23,5,5
2024-12-17 15:29:26.037293,0x433aca0c,,,,,,,6.5,-6,3,3
2024-12-17 15:29:53.027144,0x433b0b38,,,,,,,6.0,-18,5,5
2024-12-17 15:30:20.938732,0x336918e8,,,,,,,6.5,-23,5,5
2024-12-17 15:30:24.140128,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:30:53.260674,0x433b0b38,,,,,,,6.75,-18,5,5
2024-12-17 15:31:20.975577,0x336918e8,,,,,,,6.25,-24,5,5
2024-12-17 15:31:33.366050,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:31:53.482802,0x433b0b38,,,,,,,6.5,-18,5,5
2024-12-17 15:32:21.223626,0x336918e8,,,,,,,7.0,-23,5,5
2024-12-17 15:32:25.950932,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:32:53.746686,0x433b0b38,,,,,,,6.5,-18,5,5
2024-12-17 15:33:21.408270,0x336918e8,,,,,,,6.25,-24,5,5
2024-12-17 15:33:24.757887,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:33:54.634729,0x433b0b38,,,,,,,6.25,-18,5,5
2024-12-17 15:34:21.588767,0x336918e8,,,,,,,6.5,-23,5,5
2024-12-17 15:34:25.516852,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:34:54.674987,0x433b0b38,,,,,,,6.25,-18,5,5
2024-12-17 15:35:21.848539,0x336918e8,,,,,,,6.75,-22,5,5
2024-12-17 15:35:26.761946,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:35:54.449565,0x433b0b38,,,,,,,6.25,-18,5,5
2024-12-17 15:36:22.038816,0x336918e8,,,,,,,6.75,-23,5,5
2024-12-17 15:36:26.278802,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:36:54.650262,0x433b0b38,,,,,,,6.0,-18,5,5
2024-12-17 15:37:22.058251,0x336918e8,,,,,,,6.5,-24,5,5
2024-12-17 15:37:24.917271,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:37:54.912763,0x433b0b38,,,,,,,6.5,-18,5,5
2024-12-17 15:38:22.248966,0x336918e8,,,,,,,7.5,-23,5,5
2024-12-17 15:38:30.577419,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:38:55.354455,0x433b0b38,,,,,,,6.75,-17,5,5
2024-12-17 15:39:22.422493,0x336918e8,,,,,,,7.25,-23,5,5
2024-12-17 15:39:25.700590,0x433aca0c,,,,,,,6.5,-6,3,3
2024-12-17 15:39:55.347861,0x433b0b38,,,,,,,6.25,-18,5,5
2024-12-17 15:40:22.679963,0x336918e8,,,,,,,6.0,-23,5,5
2024-12-17 15:40:26.185037,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:40:55.581469,0x433b0b38,,,,,,,6.25,-21,5,5
2024-12-17 15:41:22.942529,0x336918e8,,,,,,,6.75,-23,5,5
2024-12-17 15:41:27.039690,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:41:56.354768,0x433b0b38,,,,,,,6.25,-19,5,5
2024-12-17 15:42:22.957002,0x336918e8,,,,,,,6.0,-22,5,5
2024-12-17 15:42:26.039651,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:42:56.538052,0x433b0b38,,,,,,,6.5,-16,5,5
2024-12-17 15:43:23.138326,0x336918e8,,,,,,,7.0,-23,5,5
2024-12-17 15:43:26.608501,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:43:57.132469,0x433b0b38,,,,,,,5.75,-16,5,5
2024-12-17 15:44:23.619354,0x336918e8,,,,,,,6.25,-22,5,5
2024-12-17 15:44:29.157663,0x433aca0c,,,,,,,6.25,-7,3,3
2024-12-17 15:44:57.050958,0x433b0b38,,,,,,,6.0,-17,5,5
2024-12-17 15:45:23.503777,0x336918e8,,,,,,,6.0,-24,5,5
2024-12-17 15:45:57.307986,0x433b0b38,,,,,,,6.75,-18,5,5
2024-12-17 15:46:23.687140,0x336918e8,,,,,,,6.25,-22,5,5
2024-12-17 15:46:26.083004,0x433aca0c,,,,,,,4.75,-6,3,3
2024-12-17 15:46:56.965112,0x433b0b38,,,,,,,6.75,-17,5,5
2024-12-17 15:47:23.978537,0x336918e8,,,,,,,6.25,-22,5,5
2024-12-17 15:47:26.512519,0x433aca0c,,,,,,,6.0,-6,3,3
2024-12-17 15:47:57.695911,0x433b0b38,,,,,,,7.25,-17,5,5
2024-12-17 15:48:24.237479,0x336918e8,,,,,,,6.25,-22,5,5
2024-12-17 15:48:28.278766,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:48:57.657830,0x433b0b38,,,,,,,6.75,-17,5,5
2024-12-17 15:49:24.416669,0x336918e8,,,,,,,6.0,-23,5,5
2024-12-17 15:49:29.814346,0x433aca0c,,,,,,,6.5,-6,3,3
2024-12-17 15:49:58.203048,0x433b0b38,,,,,,,7.5,-17,5,5
2024-12-17 15:50:24.608876,0x336918e8,,,,,,,6.5,-22,5,5
2024-12-17 15:50:31.259011,0x433aca0c,,,,,,,6.25,-6,3,3
2024-12-17 15:50:57.923147,0x433b0b38,,,,,,,6.0,-19,5,5
