['2024-12-17 17:35:12.155752', {'0x433b0b38': 1}]
['2024-12-17 17:35:12.162028', {'0x433b0b38': 2}]
['2024-12-17 17:37:22.807350', {'0x433b0b38': 11, '0x336918e8': 4, '0x433aca0c': 6, '0x43590ff4': 2}]
['2024-12-17 17:37:37.600734', {'0x433b0b38': 11, '0x336918e8': 4, '0x433aca0c': 6, '0x43590ff4': 3}]
['2024-12-17 17:37:40.516023', {'0x433b0b38': 12, '0x336918e8': 4, '0x433aca0c': 6, '0x43590ff4': 3}]
['2024-12-17 17:37:44.879903', {'0x433b0b38': 12, '0x336918e8': 5, '0x433aca0c': 6, '0x43590ff4': 3}]
['2024-12-17 17:37:51.169113', {'0x433b0b38': 12, '0x336918e8': 5, '0x433aca0c': 7, '0x43590ff4': 3}]
['2024-12-17 17:38:22.997068', {'0x433b0b38': 13, '0x336918e8': 5, '0x433aca0c': 7, '0x43590ff4': 3}]
['2024-12-17 17:38:37.557563', {'0x433b0b38': 13, '0x336918e8': 5, '0x433aca0c': 7, '0x43590ff4': 4}]
['2024-12-17 17:38:40.554763', {'0x433b0b38': 14, '0x336918e8': 5, '0x433aca0c': 7, '0x43590ff4': 4}]
['2024-12-17 17:38:47.639971', {'0x433b0b38': 14, '0x336918e8': 6, '0x433aca0c': 7, '0x43590ff4': 4}]
['2024-12-17 17:38:49.935260', {'0x433b0b38': 14, '0x336918e8': 6, '0x433aca0c': 8, '0x43590ff4': 4}]
['2024-12-17 17:39:23.443087', {'0x433b0b38': 15, '0x336918e8': 6, '0x433aca0c': 8, '0x43590ff4': 4}]
['2024-12-17 17:39:24.707279', {'0x433b0b38': 16, '0x336918e8': 6, '0x433aca0c': 8, '0x43590ff4': 4}]
['2024-12-17 17:39:37.587728', {'0x433b0b38': 16, '0x336918e8': 6, '0x433aca0c': 8, '0x43590ff4': 5}]
['2024-12-17 17:39:41.555736', {'0x433b0b38': 17, '0x336918e8': 6, '0x433aca0c': 8, '0x43590ff4': 5}]
['2024-12-17 17:39:46.299761', {'0x433b0b38': 17, '0x336918e8': 7, '0x433aca0c': 8, '0x43590ff4': 5}]
['2024-12-17 17:39:49.055084', {'0x433b0b38': 17, '0x336918e8': 7, '0x433aca0c': 9, '0x43590ff4': 5}]
['2024-12-17 17:40:24.470258', {'0x433b0b38': 18, '0x336918e8': 7, '0x433aca0c': 9, '0x43590ff4': 5}]
['2024-12-17 17:40:37.746820', {'0x433b0b38': 18, '0x336918e8': 7, '0x433aca0c': 9, '0x43590ff4': 6}]
['2024-12-17 17:40:40.641803', {'0x433b0b38': 19, '0x336918e8': 7, '0x433aca0c': 9, '0x43590ff4': 6}]
['2024-12-17 17:40:45.270810', {'0x433b0b38': 19, '0x336918e8': 8, '0x433aca0c': 9, '0x43590ff4': 6}]
['2024-12-17 17:40:51.359049', {'0x433b0b38': 19, '0x336918e8': 8, '0x433aca0c': 10, '0x43590ff4': 6}]
['2024-12-17 17:41:24.206117', {'0x433b0b38': 20, '0x336918e8': 8, '0x433aca0c': 10, '0x43590ff4': 6}]
['2024-12-17 17:41:37.732629', {'0x433b0b38': 20, '0x336918e8': 8, '0x433aca0c': 10, '0x43590ff4': 7}]
['2024-12-17 17:41:40.579768', {'0x433b0b38': 21, '0x336918e8': 8, '0x433aca0c': 10, '0x43590ff4': 7}]
['2024-12-17 17:41:45.606983', {'0x433b0b38': 21, '0x336918e8': 9, '0x433aca0c': 10, '0x43590ff4': 7}]
['2024-12-17 17:41:49.407830', {'0x433b0b38': 21, '0x336918e8': 9, '0x433aca0c': 11, '0x43590ff4': 7}]
['2024-12-17 17:42:23.075962', {'0x433b0b38': 22, '0x336918e8': 9, '0x433aca0c': 11, '0x43590ff4': 7}]
['2024-12-17 17:42:24.081257', {'0x433b0b38': 23, '0x336918e8': 9, '0x433aca0c': 11, '0x43590ff4': 7}]
['2024-12-17 17:42:37.874362', {'0x433b0b38': 23, '0x336918e8': 9, '0x433aca0c': 11, '0x43590ff4': 8}]
['2024-12-17 17:42:40.658604', {'0x433b0b38': 24, '0x336918e8': 9, '0x433aca0c': 11, '0x43590ff4': 8}]
['2024-12-17 17:42:45.718696', {'0x433b0b38': 24, '0x336918e8': 10, '0x433aca0c': 11, '0x43590ff4': 8}]
['2024-12-17 17:42:49.512072', {'0x433b0b38': 24, '0x336918e8': 10, '0x433aca0c': 12, '0x43590ff4': 8}]
['2024-12-17 17:43:24.266966', {'0x433b0b38': 25, '0x336918e8': 10, '0x433aca0c': 12, '0x43590ff4': 8}]
['2024-12-17 17:43:37.793326', {'0x433b0b38': 25, '0x336918e8': 10, '0x433aca0c': 12, '0x43590ff4': 9}]
['2024-12-17 17:43:40.562608', {'0x433b0b38': 26, '0x336918e8': 10, '0x433aca0c': 12, '0x43590ff4': 9}]
['2024-12-17 17:43:45.893751', {'0x433b0b38': 26, '0x336918e8': 11, '0x433aca0c': 12, '0x43590ff4': 9}]
['2024-12-17 17:43:49.728145', {'0x433b0b38': 26, '0x336918e8': 11, '0x433aca0c': 13, '0x43590ff4': 9}]
['2024-12-17 17:44:24.728918', {'0x433b0b38': 27, '0x336918e8': 11, '0x433aca0c': 13, '0x43590ff4': 9}]
['2024-12-17 17:44:25.545019', {'0x433b0b38': 28, '0x336918e8': 11, '0x433aca0c': 13, '0x43590ff4': 9}]
['2024-12-17 17:44:37.822506', {'0x433b0b38': 28, '0x336918e8': 11, '0x433aca0c': 13, '0x43590ff4': 10}]
['2024-12-17 17:44:40.874642', {'0x433b0b38': 29, '0x336918e8': 11, '0x433aca0c': 13, '0x43590ff4': 10}]
['2024-12-17 17:44:46.006277', {'0x433b0b38': 29, '0x336918e8': 12, '0x433aca0c': 13, '0x43590ff4': 10}]
['2024-12-17 17:44:50.035898', {'0x433b0b38': 29, '0x336918e8': 12, '0x433aca0c': 14, '0x43590ff4': 10}]
['2024-12-17 17:45:24.666775', {'0x433b0b38': 30, '0x336918e8': 12, '0x433aca0c': 14, '0x43590ff4': 10}]
['2024-12-17 17:45:37.948195', {'0x433b0b38': 30, '0x336918e8': 12, '0x433aca0c': 14, '0x43590ff4': 11}]
['2024-12-17 17:45:40.580558', {'0x433b0b38': 31, '0x336918e8': 12, '0x433aca0c': 14, '0x43590ff4': 11}]
['2024-12-17 17:45:46.152703', {'0x433b0b38': 31, '0x336918e8': 13, '0x433aca0c': 14, '0x43590ff4': 11}]
['2024-12-17 17:45:50.566881', {'0x433b0b38': 31, '0x336918e8': 13, '0x433aca0c': 15, '0x43590ff4': 11}]
['2024-12-17 17:46:24.934819', {'0x433b0b38': 32, '0x336918e8': 13, '0x433aca0c': 15, '0x43590ff4': 11}]
['2024-12-17 17:46:37.980478', {'0x433b0b38': 32, '0x336918e8': 13, '0x433aca0c': 15, '0x43590ff4': 12}]
['2024-12-17 17:46:40.595631', {'0x433b0b38': 33, '0x336918e8': 13, '0x433aca0c': 15, '0x43590ff4': 12}]
['2024-12-17 17:46:46.361675', {'0x433b0b38': 33, '0x336918e8': 14, '0x433aca0c': 15, '0x43590ff4': 12}]
['2024-12-17 17:46:50.501694', {'0x433b0b38': 33, '0x336918e8': 14, '0x433aca0c': 16, '0x43590ff4': 12}]
['2024-12-17 17:47:25.098946', {'0x433b0b38': 34, '0x336918e8': 14, '0x433aca0c': 16, '0x43590ff4': 12}]
['2024-12-17 17:47:37.914274', {'0x433b0b38': 34, '0x336918e8': 14, '0x433aca0c': 16, '0x43590ff4': 13}]
['2024-12-17 17:47:40.611549', {'0x433b0b38': 35, '0x336918e8': 14, '0x433aca0c': 16, '0x43590ff4': 13}]
['2024-12-17 17:47:46.619617', {'0x433b0b38': 35, '0x336918e8': 15, '0x433aca0c': 16, '0x43590ff4': 13}]
['2024-12-17 17:47:50.828780', {'0x433b0b38': 35, '0x336918e8': 15, '0x433aca0c': 17, '0x43590ff4': 13}]
['2024-12-17 17:48:22.966810', {'0x433b0b38': 36, '0x336918e8': 15, '0x433aca0c': 17, '0x43590ff4': 13}]
['2024-12-17 17:48:25.567107', {'0x433b0b38': 37, '0x336918e8': 15, '0x433aca0c': 17, '0x43590ff4': 13}]
['2024-12-17 17:48:38.110234', {'0x433b0b38': 37, '0x336918e8': 15, '0x433aca0c': 17, '0x43590ff4': 14}]
['2024-12-17 17:48:40.621678', {'0x433b0b38': 38, '0x336918e8': 15, '0x433aca0c': 17, '0x43590ff4': 14}]
['2024-12-17 17:48:46.777558', {'0x433b0b38': 38, '0x336918e8': 16, '0x433aca0c': 17, '0x43590ff4': 14}]
['2024-12-17 17:48:50.974781', {'0x433b0b38': 38, '0x336918e8': 16, '0x433aca0c': 18, '0x43590ff4': 14}]
['2024-12-17 17:49:26.361866', {'0x433b0b38': 39, '0x336918e8': 16, '0x433aca0c': 18, '0x43590ff4': 14}]
['2024-12-17 17:49:27.077770', {'0x433b0b38': 40, '0x336918e8': 16, '0x433aca0c': 18, '0x43590ff4': 14}]
['2024-12-17 17:49:38.128287', {'0x433b0b38': 40, '0x336918e8': 16, '0x433aca0c': 18, '0x43590ff4': 15}]
['2024-12-17 17:49:41.288703', {'0x433b0b38': 41, '0x336918e8': 16, '0x433aca0c': 18, '0x43590ff4': 15}]
['2024-12-17 17:49:46.912462', {'0x433b0b38': 41, '0x336918e8': 17, '0x433aca0c': 18, '0x43590ff4': 15}]
['2024-12-17 17:49:50.973480', {'0x433b0b38': 41, '0x336918e8': 17, '0x433aca0c': 19, '0x43590ff4': 15}]
['2024-12-17 17:50:26.314730', {'0x433b0b38': 42, '0x336918e8': 17, '0x433aca0c': 19, '0x43590ff4': 15}]
['2024-12-17 17:50:38.140248', {'0x433b0b38': 42, '0x336918e8': 17, '0x433aca0c': 19, '0x43590ff4': 16}]
['2024-12-17 17:50:41.163408', {'0x433b0b38': 43, '0x336918e8': 17, '0x433aca0c': 19, '0x43590ff4': 16}]
['2024-12-17 17:50:47.383508', {'0x433b0b38': 43, '0x336918e8': 18, '0x433aca0c': 19, '0x43590ff4': 16}]
['2024-12-17 17:50:51.153753', {'0x433b0b38': 43, '0x336918e8': 18, '0x433aca0c': 20, '0x43590ff4': 16}]
['2024-12-17 17:51:26.505974', {'0x433b0b38': 44, '0x336918e8': 18, '0x433aca0c': 20, '0x43590ff4': 16}]
['2024-12-17 17:51:38.078176', {'0x433b0b38': 44, '0x336918e8': 18, '0x433aca0c': 20, '0x43590ff4': 17}]
['2024-12-17 17:51:41.292530', {'0x433b0b38': 45, '0x336918e8': 18, '0x433aca0c': 20, '0x43590ff4': 17}]
['2024-12-17 17:51:47.279457', {'0x433b0b38': 45, '0x336918e8': 19, '0x433aca0c': 20, '0x43590ff4': 17}]
['2024-12-17 17:51:51.689595', {'0x433b0b38': 45, '0x336918e8': 19, '0x433aca0c': 21, '0x43590ff4': 17}]
['2024-12-17 17:52:21.043623', {'0x433b0b38': 45, '0x336918e8': 19, '0x433aca0c': 22, '0x43590ff4': 17}]
['2024-12-17 17:52:26.833087', {'0x433b0b38': 46, '0x336918e8': 19, '0x433aca0c': 22, '0x43590ff4': 17}]
['2024-12-17 17:52:38.118370', {'0x433b0b38': 46, '0x336918e8': 19, '0x433aca0c': 22, '0x43590ff4': 18}]
['2024-12-17 17:52:41.345319', {'0x433b0b38': 47, '0x336918e8': 19, '0x433aca0c': 22, '0x43590ff4': 18}]
['2024-12-17 17:52:47.450496', {'0x433b0b38': 47, '0x336918e8': 20, '0x433aca0c': 22, '0x43590ff4': 18}]
['2024-12-17 17:52:51.536580', {'0x433b0b38': 47, '0x336918e8': 20, '0x433aca0c': 23, '0x43590ff4': 18}]
['2024-12-17 17:52:54.427755', {'0x433b0b38': 47, '0x336918e8': 20, '0x433aca0c': 24, '0x43590ff4': 18}]
['2024-12-17 17:53:27.010944', {'0x433b0b38': 48, '0x336918e8': 20, '0x433aca0c': 24, '0x43590ff4': 18}]
['2024-12-17 17:53:38.288331', {'0x433b0b38': 48, '0x336918e8': 20, '0x433aca0c': 24, '0x43590ff4': 19}]
['2024-12-17 17:53:41.368643', {'0x433b0b38': 49, '0x336918e8': 20, '0x433aca0c': 24, '0x43590ff4': 19}]
['2024-12-17 17:53:47.787768', {'0x433b0b38': 49, '0x336918e8': 21, '0x433aca0c': 24, '0x43590ff4': 19}]
['2024-12-17 17:53:51.717790', {'0x433b0b38': 49, '0x336918e8': 21, '0x433aca0c': 25, '0x43590ff4': 19}]
['2024-12-17 17:54:23.255202', {'0x433b0b38': 50, '0x336918e8': 21, '0x433aca0c': 25, '0x43590ff4': 19}]
['2024-12-17 17:54:27.047196', {'0x433b0b38': 51, '0x336918e8': 21, '0x433aca0c': 25, '0x43590ff4': 19}]
['2024-12-17 17:54:27.671229', {'0x433b0b38': 52, '0x336918e8': 21, '0x433aca0c': 25, '0x43590ff4': 19}]
['2024-12-17 17:54:38.220660', {'0x433b0b38': 52, '0x336918e8': 21, '0x433aca0c': 25, '0x43590ff4': 20}]
['2024-12-17 17:54:40.782671', {'0x433b0b38': 53, '0x336918e8': 21, '0x433aca0c': 25, '0x43590ff4': 20}]
['2024-12-17 17:54:48.551594', {'0x433b0b38': 53, '0x336918e8': 22, '0x433aca0c': 25, '0x43590ff4': 20}]
['2024-12-17 17:54:51.973105', {'0x433b0b38': 53, '0x336918e8': 22, '0x433aca0c': 26, '0x43590ff4': 20}]
['2024-12-17 17:55:27.523783', {'0x433b0b38': 54, '0x336918e8': 22, '0x433aca0c': 26, '0x43590ff4': 20}]
['2024-12-17 17:55:38.301687', {'0x433b0b38': 54, '0x336918e8': 22, '0x433aca0c': 26, '0x43590ff4': 21}]
['2024-12-17 17:55:40.811851', {'0x433b0b38': 55, '0x336918e8': 22, '0x433aca0c': 26, '0x43590ff4': 21}]
['2024-12-17 17:55:48.153017', {'0x433b0b38': 55, '0x336918e8': 23, '0x433aca0c': 26, '0x43590ff4': 21}]
['2024-12-17 17:55:51.933193', {'0x433b0b38': 55, '0x336918e8': 23, '0x433aca0c': 27, '0x43590ff4': 21}]
['2024-12-17 17:56:27.682346', {'0x433b0b38': 56, '0x336918e8': 23, '0x433aca0c': 27, '0x43590ff4': 21}]
['2024-12-17 17:56:38.459963', {'0x433b0b38': 56, '0x336918e8': 23, '0x433aca0c': 27, '0x43590ff4': 22}]
['2024-12-17 17:56:40.835120', {'0x433b0b38': 57, '0x336918e8': 23, '0x433aca0c': 27, '0x43590ff4': 22}]
['2024-12-17 17:56:48.153071', {'0x433b0b38': 57, '0x336918e8': 24, '0x433aca0c': 27, '0x43590ff4': 22}]
['2024-12-17 17:56:52.104299', {'0x433b0b38': 57, '0x336918e8': 24, '0x433aca0c': 28, '0x43590ff4': 22}]
['2024-12-17 17:57:27.933480', {'0x433b0b38': 58, '0x336918e8': 24, '0x433aca0c': 28, '0x43590ff4': 22}]
['2024-12-17 17:57:38.459836', {'0x433b0b38': 58, '0x336918e8': 24, '0x433aca0c': 28, '0x43590ff4': 23}]
['2024-12-17 17:57:40.856203', {'0x433b0b38': 59, '0x336918e8': 24, '0x433aca0c': 28, '0x43590ff4': 23}]
['2024-12-17 17:57:48.333170', {'0x433b0b38': 59, '0x336918e8': 25, '0x433aca0c': 28, '0x43590ff4': 23}]
['2024-12-17 17:57:52.276359', {'0x433b0b38': 59, '0x336918e8': 25, '0x433aca0c': 29, '0x43590ff4': 23}]
