datetime,fromNode,temperature,relativeHumidity,barometricPressure,gasResistance,iaq,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 09:50:40.507917,0x433aca0c,26.73062,33.43505,1024.9154,202.61319,69,6.25,3,-6,3
2024-12-17 10:08:40.854025,0x433aca0c,26.059156,34.620358,1025.144,210.48264,50,6.25,3,-5,3
2024-12-17 10:26:40.938814,0x433aca0c,27.111769,32.822124,1025.267,203.36102,75,6.0,3,-6,3
