datetime,fromNode,temperature,relativeHumidity,barometricPressure,gasResistance,iaq,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 10:44:41.200048,0x433aca0c,26.74829,33.554882,1025.1455,208.09764,68,6.25,3,-6,3
2024-12-17 11:02:41.875585,0x433aca0c,26.92498,33.250664,1025.0582,209.81468,71,6.25,3,-6,3
2024-12-17 11:20:41.741740,0x433aca0c,27.005716,33.144295,1024.7904,210.75102,72,6.25,3,-6,3
