datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 00:36:42.208786,0x43590ff4,101,4.204,,0.050888892,,5,,
2024-12-17 00:37:42.266920,0x43590ff4,101,4.218,,0.050888892,,5,,
2024-12-17 00:38:42.326037,0x43590ff4,101,4.248,,0.050888892,,5,,
2024-12-17 00:39:42.389047,0x43590ff4,101,4.256,,0.050888892,,5,,
2024-12-17 00:40:42.437998,0x43590ff4,101,4.255,,0.050888892,,5,,
2024-12-17 00:41:42.504117,0x43590ff4,101,4.223,,0.050888892,,5,,
2024-12-17 00:42:42.553288,0x43590ff4,101,4.212,,0.050888892,,5,,
2024-12-17 00:43:42.389159,0x43590ff4,101,4.218,,0.050888892,,5,,
2024-12-17 00:44:42.445153,0x43590ff4,101,4.251,,0.050888892,,5,,
2024-12-17 00:45:42.502236,0x43590ff4,100,4.2,,0.050888892,,5,,
2024-12-17 00:46:42.554202,0x43590ff4,101,4.205,,0.050888892,,5,,
2024-12-17 00:47:42.607175,0x43590ff4,101,4.248,,0.050888892,,5,,
2024-12-17 00:48:42.656356,0x43590ff4,101,4.207,,0.050888892,,5,,
2024-12-17 00:49:42.716291,0x43590ff4,101,4.258,,0.050888892,,5,,
2024-12-17 00:50:42.774310,0x43590ff4,101,4.231,,0.050888892,,5,,
2024-12-17 00:51:42.826269,0x43590ff4,101,4.208,,0.050888892,,5,,
2024-12-17 00:52:42.885115,0x43590ff4,101,4.251,,0.050888892,,5,,
2024-12-17 00:53:42.942348,0x43590ff4,101,4.24,,0.050888892,,5,,
2024-12-17 00:54:43.005238,0x43590ff4,101,4.244,,0.050888892,,5,,
2024-12-17 00:55:43.055174,0x43590ff4,101,4.204,,0.050888892,,5,,
2024-12-17 00:56:43.109111,0x43590ff4,101,4.233,,0.050888892,,5,,
2024-12-17 00:57:42.959120,0x43590ff4,99,4.176,,0.050888892,,5,,
2024-12-17 00:58:43.010397,0x43590ff4,99,4.184,,0.031055557,,5,,
2024-12-17 00:59:43.063146,0x43590ff4,101,4.205,,0.031055557,,5,,
2024-12-17 01:00:43.139112,0x43590ff4,101,4.236,,0.031055557,,5,,
2024-12-17 01:01:43.190397,0x43590ff4,100,4.198,,0.031055557,,5,,
2024-12-17 01:02:43.230388,0x43590ff4,101,4.233,,0.031055557,,5,,
2024-12-17 01:03:43.284176,0x43590ff4,101,4.235,,0.031055557,,5,,
2024-12-17 01:04:43.349354,0x43590ff4,101,4.222,,0.031055557,,5,,
2024-12-17 01:05:43.426340,0x43590ff4,101,4.216,,0.015527778,,5,,5
2024-12-17 01:06:43.483302,0x43590ff4,101,4.218,0.9316667,0.031055557,,5,,
2024-12-17 01:07:43.541529,0x43590ff4,101,4.204,,0.031055557,,5,,
2024-12-17 01:08:43.592387,0x43590ff4,101,4.241,,0.031055557,,5,,
2024-12-17 01:09:43.634598,0x43590ff4,101,4.229,,0.031055557,,5,,
2024-12-17 01:10:43.699317,0x43590ff4,101,4.247,,0.031055557,,5,,
2024-12-17 01:11:43.764419,0x43590ff4,101,4.245,,0.031055557,,5,,
2024-12-17 01:12:43.837599,0x43590ff4,101,4.24,,0.031055557,,5,,
2024-12-17 01:13:43.894534,0x43590ff4,101,4.223,,0.031055557,,5,,
2024-12-17 01:14:43.946701,0x43590ff4,101,4.217,,0.031055557,,5,,
2024-12-17 01:15:43.997699,0x43590ff4,101,4.247,,0.031055557,,5,,
2024-12-17 01:16:44.055621,0x43590ff4,100,4.197,,0.031055557,,5,,
2024-12-17 01:17:43.906632,0x43590ff4,100,4.196,,0.031055557,,5,,
2024-12-17 01:18:43.963852,0x43590ff4,101,4.248,,0.031055557,,5,,
2024-12-17 01:19:44.014651,0x43590ff4,101,4.24,,0.031055557,,5,,
2024-12-17 01:20:44.058665,0x43590ff4,101,4.21,,0.031055557,,5,,
2024-12-17 01:21:44.124600,0x43590ff4,101,4.247,,0.031055557,,5,,
2024-12-17 01:22:44.169847,0x43590ff4,101,4.243,,0.031055557,,5,,
2024-12-17 01:23:44.224865,0x43590ff4,101,4.251,,0.031055557,,5,,
2024-12-17 01:24:44.289952,0x43590ff4,101,4.207,,0.031055557,,5,,
2024-12-17 01:25:44.327054,0x43590ff4,101,4.242,,0.031055557,,5,,
2024-12-17 01:26:44.385186,0x43590ff4,101,4.206,,0.031055557,,5,,
2024-12-17 01:27:44.439450,0x43590ff4,101,4.212,,0.031055557,,5,,
2024-12-17 01:28:44.500407,0x43590ff4,101,4.217,,0.031055557,,5,,
2024-12-17 01:29:44.552447,0x43590ff4,101,4.209,,0.031055557,,5,,
2024-12-17 01:30:44.604673,0x43590ff4,101,4.225,,0.031055557,,5,,
2024-12-17 01:31:44.665709,0x43590ff4,101,4.238,,0.031055557,,5,,
2024-12-17 01:32:44.717679,0x43590ff4,101,4.242,,0.031055557,,5,,
2024-12-17 01:33:44.559921,0x43590ff4,101,4.238,,0.031055557,,5,,
2024-12-17 01:34:44.619945,0x43590ff4,101,4.201,,0.031055557,,5,,
2024-12-17 01:35:44.782058,0x43590ff4,101,4.219,,0.015527778,,5,,5
