datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 14:29:54.989509,0x433b0b38,94,4.113,6.6833334,2.787,7.0,5,-14,5
2024-12-17 14:30:26.873448,0x336918e8,101,4.324,8.653333,1.8355556,6.0,5,-20,5
2024-12-17 14:30:28.179601,0x43590ff4,99,4.186,10.625,2.3014445,,5,,
2024-12-17 14:31:28.275771,0x43590ff4,100,4.199,6.6833334,2.3039446,,5,,
2024-12-17 14:32:28.403814,0x43590ff4,100,4.195,6.6566668,2.3039446,,5,,
2024-12-17 14:33:28.301707,0x43590ff4,101,4.247,6.6833334,2.2731388,,5,,
2024-12-17 14:34:28.342130,0x43590ff4,101,4.233,8.38,2.2281945,,5,,
2024-12-17 14:35:28.382974,0x43590ff4,101,4.21,6.6566668,2.221611,,5,,
2024-12-17 14:35:55.236959,0x433b0b38,95,4.13,6.6566668,2.7445278,7.25,5,-14,5
2024-12-17 14:36:28.565044,0x43590ff4,101,4.239,8.6,2.276639,,5,,5
