datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 07:37:01.158775,0x43590ff4,101,4.227,,0.031055557,,5,,
2024-12-17 07:38:01.213712,0x43590ff4,101,4.237,,0.031055557,,5,,
2024-12-17 07:39:01.271831,0x43590ff4,101,4.247,,0.031055557,,5,,
2024-12-17 07:40:01.329661,0x43590ff4,101,4.204,,0.031055557,,5,,
2024-12-17 07:41:01.387543,0x43590ff4,101,4.229,,0.031055557,,5,,
2024-12-17 07:42:01.443639,0x43590ff4,101,4.258,,0.031055557,,5,,
2024-12-17 07:43:01.498370,0x43590ff4,101,4.269,,0.031055557,,5,,
2024-12-17 07:44:01.548348,0x43590ff4,101,4.253,,0.031055557,,5,,
2024-12-17 07:45:01.602428,0x43590ff4,101,4.221,,0.031055557,,5,,
2024-12-17 07:46:01.438323,0x43590ff4,100,4.196,,0.031055557,,5,,
2024-12-17 07:47:01.495286,0x43590ff4,100,4.199,,0.031055557,,5,,
2024-12-17 07:47:48.415101,0x433aca0c,97,4.152,4.3083334,0.025750002,6.5,3,-23,3
2024-12-17 07:48:01.697399,0x43590ff4,101,4.209,6.2516665,0.09308334,,5,,
2024-12-17 07:49:01.751195,0x43590ff4,101,4.215,,0.09308334,,5,,
2024-12-17 07:50:01.805388,0x43590ff4,101,4.222,,0.09308334,,5,,
2024-12-17 07:51:01.641246,0x43590ff4,101,4.245,,0.09308334,,5,,
2024-12-17 07:52:01.693268,0x43590ff4,101,4.235,,0.09308334,,5,,
2024-12-17 07:53:01.741337,0x43590ff4,101,4.206,,0.09308334,,5,,
2024-12-17 07:54:01.799396,0x43590ff4,101,4.25,,0.09308334,,5,,
2024-12-17 07:55:01.844482,0x43590ff4,101,4.204,,0.09308334,,5,,
2024-12-17 07:56:01.909550,0x43590ff4,101,4.214,,0.09308334,,5,,
2024-12-17 07:57:01.955462,0x43590ff4,101,4.21,,0.09308334,,5,,
2024-12-17 07:58:02.011494,0x43590ff4,100,4.193,,0.09308334,,5,,
2024-12-17 07:59:02.064640,0x43590ff4,101,4.246,,0.09308334,,5,,
2024-12-17 08:00:02.115630,0x43590ff4,101,4.232,,0.09308334,,5,,
2024-12-17 08:01:02.169725,0x43590ff4,100,4.195,,0.09308334,,5,,
2024-12-17 08:02:02.221688,0x43590ff4,99,4.179,,0.09308334,,5,,
2024-12-17 08:03:02.211666,0x43590ff4,101,4.23,5.7883334,0.15125,,5,,
2024-12-17 08:03:12.925168,0x433aca0c,97,4.154,5.7883334,0.03830556,6.25,3,-5,3
2024-12-17 08:04:02.243871,0x43590ff4,101,4.214,3.4233332,0.17933333,,5,,
2024-12-17 08:05:02.415791,0x43590ff4,100,4.191,1.48,0.19144446,,5,,
2024-12-17 08:06:02.394964,0x43590ff4,101,4.204,1.48,0.18802777,,5,,5
2024-12-17 08:07:02.426938,0x43590ff4,101,4.245,1.48,0.21680556,,5,,
2024-12-17 08:08:02.554960,0x43590ff4,101,4.225,1.48,0.22891667,,5,,
2024-12-17 08:09:02.590322,0x43590ff4,101,4.216,1.48,0.24102777,,5,,
2024-12-17 08:10:02.562031,0x43590ff4,101,4.22,1.48,0.25313887,,5,,
2024-12-17 08:11:02.612035,0x43590ff4,101,4.23,1.48,0.26525,,5,,
2024-12-17 08:12:02.756212,0x43590ff4,101,4.221,1.48,0.27736112,,5,,
2024-12-17 08:13:02.874913,0x43590ff4,100,4.19,1.48,0.28947222,,5,,
2024-12-17 08:14:02.850446,0x43590ff4,100,4.199,1.48,0.30158335,,5,,
2024-12-17 08:15:02.785017,0x43590ff4,101,4.204,1.48,0.31369445,,5,,
2024-12-17 08:16:02.902654,0x43590ff4,101,4.263,1.48,0.32580554,,5,,
2024-12-17 08:17:03.021438,0x43590ff4,101,4.204,1.48,0.33791667,,5,,
2024-12-17 08:18:02.871915,0x43590ff4,101,4.244,1.48,0.3500278,,5,,
2024-12-17 08:19:02.912661,0x43590ff4,101,4.246,1.48,0.3621389,,5,,
2024-12-17 08:20:03.106536,0x43590ff4,101,4.257,1.48,0.37425,,5,,
2024-12-17 08:21:03.183200,0x43590ff4,101,4.215,3.506667,0.4030278,,5,,
2024-12-17 08:21:13.227464,0x433aca0c,97,4.148,3.506667,0.3145,6.25,3,-6,3
2024-12-17 08:22:03.175110,0x43590ff4,101,4.237,3.4516666,0.43133333,,5,,
2024-12-17 08:23:03.078858,0x43590ff4,101,4.252,1.48,0.44344446,,5,,
2024-12-17 08:24:03.272591,0x43590ff4,101,4.209,1.48,0.45555556,,5,,
2024-12-17 08:25:03.307593,0x43590ff4,100,4.2,1.48,0.46766666,,5,,
2024-12-17 08:26:03.195247,0x43590ff4,101,4.217,1.48,0.47977775,,5,,
2024-12-17 08:27:03.313074,0x43590ff4,101,4.239,1.48,0.49188888,,5,,
2024-12-17 08:28:03.471013,0x43590ff4,101,4.225,1.48,0.504,,5,,
2024-12-17 08:29:03.444996,0x43590ff4,101,4.237,1.48,0.51611114,,5,,
2024-12-17 08:30:03.466754,0x43590ff4,99,4.183,1.48,0.5282222,,5,,
2024-12-17 08:31:03.536824,0x43590ff4,101,4.21,1.48,0.54033333,,5,,
2024-12-17 08:32:03.471649,0x43590ff4,101,4.23,1.48,0.55244446,,5,,
2024-12-17 08:33:03.485684,0x43590ff4,101,4.227,1.48,0.5645555,,5,,
2024-12-17 08:34:03.520570,0x43590ff4,99,4.187,1.48,0.57666665,,5,,
2024-12-17 08:35:03.583465,0x43590ff4,101,4.209,1.48,0.5887778,,5,,
2024-12-17 08:36:03.809416,0x43590ff4,101,4.236,1.48,0.5853611,,5,,5
