datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 08:37:03.775189,0x43590ff4,101,4.229,2.48,0.6141389,,5,,
2024-12-17 08:38:03.970318,0x43590ff4,100,4.196,1.48,0.62624997,,5,,
2024-12-17 08:39:04.042195,0x43590ff4,101,4.231,3.506667,0.65502775,,5,,
2024-12-17 08:39:13.183637,0x433aca0c,96,4.14,3.506667,0.5909444,6.25,3,-6,3
2024-12-17 08:40:04.009086,0x43590ff4,101,4.234,3.4516666,0.68333334,,5,,
2024-12-17 08:41:04.096455,0x43590ff4,101,4.223,1.48,0.69544446,,5,,
2024-12-17 08:42:04.116958,0x43590ff4,101,4.225,1.48,0.70755553,,5,,
2024-12-17 08:43:04.018049,0x43590ff4,101,4.227,1.48,0.71966666,,5,,
2024-12-17 08:44:04.144993,0x43590ff4,101,4.21,1.48,0.7317778,,5,,
2024-12-17 08:45:04.201831,0x43590ff4,101,4.211,1.48,0.74388885,,5,,
2024-12-17 08:46:04.314829,0x43590ff4,101,4.259,1.48,0.756,,5,,
2024-12-17 08:47:04.272932,0x43590ff4,101,4.235,1.48,0.7681111,,5,,
2024-12-17 08:48:04.282179,0x43590ff4,101,4.234,1.48,0.7181944,,5,,
2024-12-17 08:49:04.428698,0x43590ff4,101,4.207,1.48,0.73030555,,5,,
2024-12-17 08:50:04.324945,0x43590ff4,101,4.208,1.48,0.7424167,,5,,
2024-12-17 08:51:04.363261,0x43590ff4,101,4.229,1.48,0.7545278,,5,,
2024-12-17 08:52:04.420470,0x43590ff4,101,4.228,1.48,0.7666389,,5,,
2024-12-17 08:53:04.609552,0x43590ff4,100,4.192,1.48,0.77875,,5,,
2024-12-17 08:54:04.667872,0x43590ff4,101,4.213,1.48,0.7908611,,5,,
2024-12-17 08:55:04.548920,0x43590ff4,101,4.242,1.48,0.80297226,,5,,
2024-12-17 08:56:04.584181,0x43590ff4,101,4.21,1.48,0.8150834,,5,,
2024-12-17 08:57:04.592268,0x43590ff4,101,4.233,3.506667,0.84386116,,5,,
2024-12-17 08:57:13.564633,0x433aca0c,95,4.128,3.506667,0.8507222,6.0,3,-6,3
2024-12-17 08:58:04.633176,0x43590ff4,101,4.239,3.4516666,0.87216663,,5,,
2024-12-17 08:59:04.838531,0x43590ff4,101,4.203,3.8600001,0.9041111,,5,,
2024-12-17 09:00:04.787459,0x43590ff4,101,4.219,1.48,0.9162222,,5,,
2024-12-17 09:01:04.880535,0x43590ff4,101,4.232,1.48,0.9283333,,5,,
2024-12-17 09:02:04.985837,0x43590ff4,101,4.265,1.48,0.9404444,,5,,
2024-12-17 09:03:04.899742,0x43590ff4,101,4.202,1.48,0.95255554,,5,,
2024-12-17 09:04:04.877795,0x43590ff4,101,4.217,1.48,0.8905278,,5,,
2024-12-17 09:05:05.021877,0x43590ff4,101,4.254,1.48,0.8905278,,5,,
2024-12-17 09:06:05.133940,0x43590ff4,101,4.261,1.48,0.8905278,,5,,5
2024-12-17 09:07:05.228002,0x43590ff4,101,4.236,1.48,0.8905278,,5,,
2024-12-17 09:08:05.232961,0x43590ff4,100,4.199,1.48,0.8905278,,5,,
2024-12-17 09:09:05.322951,0x43590ff4,101,4.205,1.48,0.8905278,,5,,
2024-12-17 09:10:05.265109,0x43590ff4,100,4.197,1.48,0.87841666,,5,,
2024-12-17 09:11:05.352040,0x43590ff4,100,4.196,1.48,0.8905278,,5,,
2024-12-17 09:12:05.475279,0x43590ff4,101,4.215,1.48,0.87841666,,5,,
2024-12-17 09:13:05.377165,0x43590ff4,100,4.192,1.48,0.87841666,,5,,
2024-12-17 09:14:05.418116,0x43590ff4,101,4.229,1.48,0.8905278,,5,,
2024-12-17 09:15:05.499287,0x43590ff4,101,4.244,3.506667,0.8950833,,5,,
2024-12-17 09:15:13.709491,0x433aca0c,95,4.127,3.506667,0.9249444,6.25,3,-6,3
2024-12-17 09:16:05.609293,0x43590ff4,101,4.255,3.4516666,0.91127783,,5,,
2024-12-17 09:17:05.539395,0x43590ff4,101,4.223,1.48,0.91127783,,5,,
2024-12-17 09:18:05.612269,0x43590ff4,101,4.23,1.48,0.91127783,,5,,
2024-12-17 09:19:05.621288,0x43590ff4,101,4.21,1.48,0.91127783,,5,,
2024-12-17 09:20:05.665420,0x43590ff4,101,4.246,1.48,0.91127783,,5,,
2024-12-17 09:21:05.702545,0x43590ff4,100,4.195,1.48,0.8946111,,5,,
2024-12-17 09:22:05.865937,0x43590ff4,101,4.211,1.48,0.87841666,,5,,
2024-12-17 09:23:05.797346,0x43590ff4,98,4.17,1.48,0.87841666,,5,,
2024-12-17 09:24:05.874691,0x43590ff4,101,4.211,1.48,0.87841666,,5,,
2024-12-17 09:25:05.986099,0x43590ff4,101,4.238,1.48,0.87841666,,5,,
2024-12-17 09:26:05.925410,0x43590ff4,101,4.244,1.48,0.87841666,,5,,
2024-12-17 09:27:06.088594,0x43590ff4,101,4.208,1.48,0.87841666,,5,,
2024-12-17 09:28:06.142938,0x43590ff4,101,4.208,1.48,0.87841666,,5,,
2024-12-17 09:29:06.154185,0x43590ff4,101,4.243,1.48,0.87841666,,5,,
2024-12-17 09:30:06.070442,0x43590ff4,101,4.22,1.48,0.87841666,,5,,
2024-12-17 09:31:06.198568,0x43590ff4,100,4.199,1.48,0.87841666,,5,,
2024-12-17 09:32:06.211647,0x43590ff4,101,4.223,1.48,0.87841666,,5,,
2024-12-17 09:33:06.192887,0x43590ff4,101,4.217,3.506667,0.8950833,,5,,
2024-12-17 09:33:13.990327,0x433aca0c,95,4.12,3.506667,0.9249444,6.25,3,-6,3
2024-12-17 09:34:06.379097,0x43590ff4,101,4.24,3.4516666,0.91127783,,5,,
2024-12-17 09:35:06.298389,0x43590ff4,101,4.214,1.48,0.91127783,,5,,
2024-12-17 09:36:06.456399,0x43590ff4,101,4.229,1.48,0.91127783,,5,,5
