datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,hopLimit,rxRssi,hopStart
2024-12-17 12:37:20.398352,0x43590ff4,101,4.24,1.48,0.8991667,,5,,
2024-12-17 12:38:20.387056,0x43590ff4,100,4.196,1.48,0.8991667,,5,,
2024-12-17 12:39:20.395117,0x43590ff4,99,4.187,1.48,0.86630553,,5,,
2024-12-17 12:40:20.356217,0x43590ff4,101,4.256,1.48,0.86630553,,5,,
2024-12-17 12:41:20.452203,0x43590ff4,101,4.202,1.48,0.86630553,,5,,
2024-12-17 12:42:20.621338,0x43590ff4,101,4.239,11.698333,0.92802775,,5,,
2024-12-17 12:42:24.663466,0x336918e8,101,4.237,4.8166666,0.04013889,5.5,5,-22,5
2024-12-17 12:43:20.663271,0x43590ff4,101,4.26,2.9866667,0.944,,5,,
2024-12-17 12:44:20.588294,0x43590ff4,101,4.259,2.2333333,0.944,,5,,
2024-12-17 12:45:20.603368,0x43590ff4,101,4.234,2.2333333,0.944,,5,,
2024-12-17 12:46:20.804204,0x43590ff4,101,4.249,2.26,0.93188894,,5,,
2024-12-17 12:47:20.692176,0x43590ff4,101,4.216,2.9866667,0.93188894,,5,,
2024-12-17 12:48:20.750338,0x43590ff4,99,4.186,2.9866667,0.93188894,,5,,
2024-12-17 12:49:20.723173,0x43590ff4,101,4.235,2.9866667,0.93188894,,5,,
2024-12-17 12:50:20.763272,0x43590ff4,101,4.269,2.9866667,0.93188894,,5,,
2024-12-17 12:51:20.913175,0x43590ff4,101,4.258,7.1766667,0.9380278,,5,,
2024-12-17 12:51:31.504597,0x433aca0c,90,4.063,6.423333,1.0625,6.25,3,-6,3
2024-12-17 12:52:20.913281,0x43590ff4,101,4.251,4.9849997,0.9544444,,5,,
2024-12-17 12:53:20.902075,0x43590ff4,101,4.243,5.273333,0.9674445,,5,,
2024-12-17 12:53:51.357126,0x433b0b38,101,4.224,6.9266667,0.0575,5.75,5,-15,5
2024-12-17 12:54:20.965031,0x43590ff4,101,4.207,13.403334,1.0036944,,5,,
2024-12-17 12:55:20.967055,0x43590ff4,100,4.197,7.4100003,1.0158056,,5,,
2024-12-17 12:56:21.173168,0x43590ff4,101,4.221,6.6566668,1.0345,,5,,
2024-12-17 12:57:21.058156,0x43590ff4,101,4.217,6.6566668,1.0203334,,5,,
2024-12-17 12:58:21.184054,0x43590ff4,101,4.233,6.6833334,1.0313056,,5,,
2024-12-17 12:59:21.327114,0x43590ff4,101,4.203,11.7716675,1.1196111,,5,,
2024-12-17 12:59:51.578145,0x433b0b38,99,4.185,5.2833333,0.36583334,6.0,5,-15,5
2024-12-17 13:00:21.291098,0x43590ff4,101,4.244,7.451667,1.1358055,,5,,
2024-12-17 13:01:21.212211,0x43590ff4,101,4.221,6.6033335,1.1844167,,5,,
2024-12-17 13:02:21.430048,0x43590ff4,99,4.186,6.6033335,1.2026666,,5,,
2024-12-17 13:03:21.452184,0x43590ff4,100,4.2,6.6033335,1.2330278,,5,,
2024-12-17 13:04:21.369115,0x43590ff4,101,4.239,11.391666,1.2512778,,5,,
2024-12-17 13:05:21.402235,0x43590ff4,101,4.221,5.9033337,1.2574167,,5,,
2024-12-17 13:05:51.949156,0x433b0b38,97,4.16,6.6299996,0.6329167,6.0,5,-15,5
2024-12-17 13:06:21.582108,0x43590ff4,101,4.23,7.8733335,1.3039722,,5,,5
2024-12-17 13:07:21.787105,0x43590ff4,100,4.194,7.603333,1.3473334,,5,,
2024-12-17 13:08:21.740104,0x43590ff4,101,4.214,5.535,1.3594445,,5,,
2024-12-17 13:09:21.941160,0x43590ff4,101,4.246,10.953333,1.40325,,5,,
2024-12-17 13:09:34.885712,0x433aca0c,90,4.06,7.2566667,1.2165278,6.0,3,-6,3
2024-12-17 13:10:21.971157,0x43590ff4,101,4.205,8.655,1.4336112,,5,,
2024-12-17 13:11:21.968283,0x43590ff4,100,4.195,6.6033335,1.4518611,,5,,
2024-12-17 13:11:52.022207,0x433b0b38,96,4.139,5.85,0.92275006,7.25,5,-14,5
2024-12-17 13:12:22.029192,0x43590ff4,101,4.238,7.8199997,1.4760833,,5,,
2024-12-17 13:13:21.911517,0x43590ff4,101,4.249,5.8766665,1.5185555,,5,,
2024-12-17 13:14:21.940260,0x43590ff4,101,4.25,9.0633335,1.5185555,,5,,
2024-12-17 13:15:22.331438,0x43590ff4,101,4.241,7.7249994,1.5201389,,5,,
2024-12-17 13:17:22.846371,0x43590ff4,101,4.237,5.9033337,1.5464168,,5,,
2024-12-17 13:17:52.724431,0x433b0b38,99,4.179,5.15,1.1898333,6.75,5,-14,5
2024-12-17 13:18:23.125456,0x43590ff4,101,4.256,7.8733335,1.580861,,5,,
2024-12-17 13:18:26.400654,0x336918e8,101,4.245,7.8733335,1.0544167,6.5,5,-21,5
2024-12-17 13:19:23.354392,0x43590ff4,101,4.225,8.146667,1.6294444,,5,,
2024-12-17 13:20:23.525736,0x43590ff4,99,4.188,5.9300003,1.66025,,5,,
2024-12-17 13:21:23.765766,0x43590ff4,101,4.221,5.9300003,1.7031666,,5,,
2024-12-17 13:22:24.002734,0x43590ff4,101,4.218,5.9300003,1.7460834,,5,,
2024-12-17 13:23:24.217002,0x43590ff4,100,4.199,5.9566665,1.776889,,5,,
2024-12-17 13:23:52.460053,0x433b0b38,95,4.129,10.57,1.4839444,6.75,5,-13,5
2024-12-17 13:24:24.450012,0x43590ff4,101,4.218,13.266666,1.776889,,5,,
2024-12-17 13:25:24.678356,0x43590ff4,100,4.195,6.6566668,1.8076946,,5,,
2024-12-17 13:26:24.920430,0x43590ff4,101,4.25,5.9300003,1.8198056,,5,,
2024-12-17 13:27:25.158414,0x43590ff4,101,4.204,8.683333,1.8364722,,5,,
2024-12-17 13:27:38.525906,0x433aca0c,89,4.047,6.1766667,1.3710278,6.0,3,-6,3
2024-12-17 13:28:25.372593,0x43590ff4,101,4.23,7.955,1.8836945,,5,,
2024-12-17 13:29:25.619673,0x43590ff4,101,4.221,8.968333,1.9347777,,5,,
2024-12-17 13:29:52.766642,0x433b0b38,99,4.189,6.6833334,1.7536944,5.75,5,-13,5
2024-12-17 13:30:25.619874,0x43590ff4,101,4.218,8.171666,1.9509722,,5,,
2024-12-17 13:31:25.531728,0x43590ff4,100,4.196,5.2033334,1.9509722,,5,,
2024-12-17 13:32:25.733872,0x43590ff4,99,4.185,5.2033334,1.9817777,,5,,
2024-12-17 13:33:25.577003,0x43590ff4,100,4.199,7.0783334,2.0080278,,5,,
2024-12-17 13:34:25.722041,0x43590ff4,101,4.222,7.3933334,2.0488887,,5,,
2024-12-17 13:35:25.772316,0x43590ff4,101,4.231,5.23,2.0367777,,5,,
2024-12-17 13:35:52.941060,0x433b0b38,95,4.122,6.6833334,2.0113335,6.75,5,-14,5
2024-12-17 13:36:25.842308,0x43590ff4,101,4.229,7.173333,2.0595555,,5,,5
